db,spec,trade,h,Est,SE,pv,cum,n
GDELT,GD-Total,Trade_Imports,2,0.0135791387157802,0.00769370503639456,0.0775692417057052,0.106255506208923,6635
GDELT,GD-Total,Trade_Imports,3,0.01466370520566,0.00796187626922189,0.0655132048384319,0.106255506208923,6610
GDELT,GD-Total,Trade_Imports,4,0.0133393421781584,0.00795493848804231,0.0935692708866518,0.106255506208923,6585
GDELT,GD-Total,Trade_Imports,5,0.0178000074902618,0.00801023713019782,0.0262726721558774,0.106255506208923,6560
GDELT,GD-Total,Trade_Imports,6,0.0163508565246763,0.0071412594871307,0.0220426560535748,0.106255506208923,6535
GDELT,GD-Export,Trade_Total,0,0.00926128594763565,0.00535361400301068,0.0836458374014691,0.0560491262103074,6685
GDELT,GD-Export,Trade_Total,1,0.00891486715562722,0.00501234957854652,0.0753085655046285,0.0560491262103074,6660
GDELT,GD-Export,Trade_Total,2,0.00724118024238215,0.0053791954926169,0.178255571138886,0.0560491262103074,6635
GDELT,GD-Export,Trade_Total,3,0.00627274084112397,0.00538718411409495,0.244269191647073,0.0560491262103074,6610
GDELT,GD-Export,Trade_Total,4,0.00780153789724747,0.00511162348256368,0.126951387298859,0.0560491262103074,6585
GDELT,GD-Export,Trade_Total,5,0.00778239438146042,0.00544454329612169,0.152891187563922,0.0560491262103074,6560
GDELT,GD-Export,Trade_Total,6,0.00877511974483054,0.00522311734039725,0.0929467886881099,0.0560491262103074,6535
GDELT,GD-Export,Trade_Exports,0,0.0103186644808349,0.00510950404500357,0.0434348493045167,0.0532656701123593,6685
GDELT,GD-Export,Trade_Exports,1,0.00944137641291214,0.00523932397425589,0.0715419639470592,0.0532656701123593,6660
GDELT,GD-Export,Trade_Exports,2,0.0064937976555211,0.00558578098135362,0.245008640604301,0.0532656701123593,6635
GDELT,GD-Export,Trade_Exports,3,0.00629176191284549,0.00561642189070683,0.262609875288521,0.0532656701123593,6610
GDELT,GD-Export,Trade_Exports,4,0.00640967914206816,0.00495586456352766,0.195889218071186,0.0532656701123593,6585
GDELT,GD-Export,Trade_Exports,5,0.00659580078522026,0.00547635972609986,0.228429853148708,0.0532656701123593,6560
GDELT,GD-Export,Trade_Exports,6,0.00771458972295729,0.00567036888321493,0.173668805078331,0.0532656701123593,6535
GDELT,GD-Export,Trade_Imports,0,0.0114354547603119,0.0078541831549361,0.145400923138123,0.077657325613016,6685
GDELT,GD-Export,Trade_Imports,1,0.0105687095960909,0.0069321055062339,0.127358121862955,0.077657325613016,6660
GDELT,GD-Export,Trade_Imports,2,0.00927976585231854,0.00745648209956955,0.21330702238092,0.077657325613016,6635
GDELT,GD-Export,Trade_Imports,3,0.0107174606996826,0.00755995601206678,0.156289533582587,0.077657325613016,6610
GDELT,GD-Export,Trade_Imports,4,0.0104973172102636,0.00717505945468181,0.143459552459436,0.077657325613016,6585
GDELT,GD-Export,Trade_Imports,5,0.0124016302812264,0.00720488460703758,0.08519986316503,0.077657325613016,6560
GDELT,GD-Export,Trade_Imports,6,0.0127569872131221,0.00650169408432417,0.049750605735319,0.077657325613016,6535
GDELT,GD-Import,Trade_Total,0,0.0144512091174824,0.00561382732072923,0.0100467270631889,0.0961947775055466,6685
GDELT,GD-Import,Trade_Total,1,0.0139241075019661,0.0049482842751397,0.00489404399037138,0.0961947775055466,6660
GDELT,GD-Import,Trade_Total,2,0.0125981805224089,0.00456353456518953,0.00576919245244059,0.0961947775055466,6635
GDELT,GD-Import,Trade_Total,3,0.0112986894699085,0.0053573142634473,0.0349427499347998,0.0961947775055466,6610
GDELT,GD-Import,Trade_Total,4,0.0136416719730801,0.00546485776861687,0.0125512762751765,0.0961947775055466,6585
GDELT,GD-Import,Trade_Total,5,0.0156096567709368,0.00501044722927826,0.00183682014376264,0.0961947775055466,6560
GDELT,GD-Import,Trade_Total,6,0.0146712621497638,0.0049744530067431,0.00318472288626982,0.0961947775055466,6535
GDELT,GD-Import,Trade_Exports,0,0.0140952605382621,0.00486547967284824,0.00376758165665556,0.0920973753049468,6685
GDELT,GD-Import,Trade_Exports,1,0.0139131154186767,0.00494138780193681,0.00486818292173741,0.0920973753049468,6660
GDELT,GD-Import,Trade_Exports,2,0.0117739418476945,0.00492924519301078,0.0169132019039879,0.0920973753049468,6635
GDELT,GD-Import,Trade_Exports,3,0.0108571668671189,0.00576480806046692,0.0596525849433915,0.0920973753049468,6610
GDELT,GD-Import,Trade_Exports,4,0.0134513048972429,0.00548390068599554,0.0141720869161403,0.0920973753049468,6585
GDELT,GD-Import,Trade_Exports,5,0.013328995713887,0.00495659378350233,0.00716354545887776,0.0920973753049468,6560
GDELT,GD-Import,Trade_Exports,6,0.0146775900220647,0.00512169013850488,0.00415995316157266,0.0920973753049468,6535
GDELT,GD-Import,Trade_Imports,0,0.0177723262075599,0.00820159174914111,0.030239717834483,0.117076267202738,6685
GDELT,GD-Import,Trade_Imports,1,0.016429523509216,0.00724850364062023,0.0234141224773343,0.117076267202738,6660
GDELT,GD-Import,Trade_Imports,2,0.0147192098151661,0.00717254744187184,0.0401541851010724,0.117076267202738,6635
GDELT,GD-Import,Trade_Imports,3,0.0154439491239434,0.00755597734381029,0.0409596737721034,0.117076267202738,6610
