version,db,country,event_date,event_name,category,impact,baseline,post_month,shock
v1,GDELT,Australia,2002-10-01,China-Australia LNG supply agreement signed,Economic win-win cooperation,positive,2.4496357592220477,0,-1.1522851484721528
v1,GDELT,Australia,2002-10-01,China-Australia LNG supply agreement signed,Economic win-win cooperation,positive,2.4496357592220477,1,-0.7658065555333966
v1,GDELT,Australia,2002-10-01,China-Australia LNG supply agreement signed,Economic win-win cooperation,positive,2.4496357592220477,3,-1.0299059516124078
v1,GDELT,Australia,2002-10-01,China-Australia LNG supply agreement signed,Economic win-win cooperation,positive,2.4496357592220477,6,-2.8630859207619697
v1,GDELT,Australia,2002-10-01,China-Australia LNG supply agreement signed,Economic win-win cooperation,positive,2.4496357592220477,12,-0.4073123129016718
v1,GDELT,Australia,2003-10-01,Australia-China Trade and Economic Framework signed,Economic win-win cooperation,positive,2.317079736352311,0,-0.2747562900319349
v1,GDELT,Australia,2003-10-01,Australia-China Trade and Economic Framework signed,Economic win-win cooperation,positive,2.317079736352311,1,-1.51938564459889
v1,GDELT,Australia,2003-10-01,Australia-China Trade and Economic Framework signed,Economic win-win cooperation,positive,2.317079736352311,3,0.42364806224282736
v1,GDELT,Australia,2003-10-01,Australia-China Trade and Economic Framework signed,Economic win-win cooperation,positive,2.317079736352311,6,0.20657575763809133
v1,GDELT,Australia,2003-10-01,Australia-China Trade and Economic Framework signed,Economic win-win cooperation,positive,2.317079736352311,12,-2.985676322316197
v1,GDELT,Australia,2004-03-01,Australia-China Air Services Agreement signed,Economic win-win cooperation,positive,1.9846045790103617,0,0.8011926004619159
v1,GDELT,Australia,2004-03-01,Australia-China Air Services Agreement signed,Economic win-win cooperation,positive,1.9846045790103617,1,0.5390509149800404
v1,GDELT,Australia,2004-03-01,Australia-China Air Services Agreement signed,Economic win-win cooperation,positive,1.9846045790103617,3,1.1929353127826718
v1,GDELT,Australia,2004-03-01,Australia-China Air Services Agreement signed,Economic win-win cooperation,positive,1.9846045790103617,6,-1.3753157196926502
v1,GDELT,Australia,2004-03-01,Australia-China Air Services Agreement signed,Economic win-win cooperation,positive,1.9846045790103617,12,-0.33964432690823476
v1,GDELT,Australia,2005-05-01,FTA Talks Begin,Economic win-win cooperation,positive,2.29112570730472,0,-0.6611090995737352
v1,GDELT,Australia,2005-05-01,FTA Talks Begin,Economic win-win cooperation,positive,2.29112570730472,1,-2.397778021055671
v1,GDELT,Australia,2005-05-01,FTA Talks Begin,Economic win-win cooperation,positive,2.29112570730472,3,1.221748964857817
v1,GDELT,Australia,2005-05-01,FTA Talks Begin,Economic win-win cooperation,positive,2.29112570730472,6,-0.19374894683538235
v1,GDELT,Australia,2005-05-01,FTA Talks Begin,Economic win-win cooperation,positive,2.29112570730472,12,0.2075541946065802
v1,GDELT,Australia,2006-04-01,Australia-China nuclear cooperation agreements signed,Economic win-win cooperation,positive,2.1817530385922597,0,-1.7365494744643124
v1,GDELT,Australia,2006-04-01,Australia-China nuclear cooperation agreements signed,Economic win-win cooperation,positive,2.1817530385922597,1,0.31692686331904074
v1,GDELT,Australia,2006-04-01,Australia-China nuclear cooperation agreements signed,Economic win-win cooperation,positive,2.1817530385922597,3,0.7576888714118075
v1,GDELT,Australia,2006-04-01,Australia-China nuclear cooperation agreements signed,Economic win-win cooperation,positive,2.1817530385922597,6,1.032351140551218
v1,GDELT,Australia,2006-04-01,Australia-China nuclear cooperation agreements signed,Economic win-win cooperation,positive,2.1817530385922597,12,-0.7788647734967347
v1,GDELT,Australia,2007-01-01,Australia-China Joint Coordination Group on Clean Coal Technology launched,Economic win-win cooperation,positive,3.2269062019814814,0,-3.076935802796633
v1,GDELT,Australia,2007-01-01,Australia-China Joint Coordination Group on Clean Coal Technology launched,Economic win-win cooperation,positive,3.2269062019814814,1,-1.0513640523098053
v1,GDELT,Australia,2007-01-01,Australia-China Joint Coordination Group on Clean Coal Technology launched,Economic win-win cooperation,positive,3.2269062019814814,3,-1.8240179368859564
v1,GDELT,Australia,2007-01-01,Australia-China Joint Coordination Group on Clean Coal Technology launched,Economic win-win cooperation,positive,3.2269062019814814,6,-3.4730302240174065
v1,GDELT,Australia,2007-01-01,Australia-China Joint Coordination Group on Clean Coal Technology launched,Economic win-win cooperation,positive,3.2269062019814814,12,-2.6156681918910407
v1,GDELT,Australia,2009-07-01,Rio Tinto executive Stern Hu detained in Shanghai,Detention / judicial dispute,negative,1.3783498992477003,0,-1.9667148440281927
v1,GDELT,Australia,2009-07-01,Rio Tinto executive Stern Hu detained in Shanghai,Detention / judicial dispute,negative,1.3783498992477003,1,-0.5313751422847623
v1,GDELT,Australia,2009-07-01,Rio Tinto executive Stern Hu detained in Shanghai,Detention / judicial dispute,negative,1.3783498992477003,3,-0.30046656010089046
v1,GDELT,Australia,2009-07-01,Rio Tinto executive Stern Hu detained in Shanghai,Detention / judicial dispute,negative,1.3783498992477003,6,-0.9989534199626604
v1,GDELT,Australia,2009-07-01,Rio Tinto executive Stern Hu detained in Shanghai,Detention / judicial dispute,negative,1.3783498992477003,12,-1.4161485971528958
v1,GDELT,Australia,2015-06-01,China-Australia FTA,Economic win-win cooperation,positive,1.420009061057285,0,0.13310255905225676
v1,GDELT,Australia,2015-06-01,China-Australia FTA,Economic win-win cooperation,positive,1.420009061057285,1,0.2816139387765788
v1,GDELT,Australia,2015-06-01,China-Australia FTA,Economic win-win cooperation,positive,1.420009061057285,3,0.38132182288493577
v1,GDELT,Australia,2015-06-01,China-Australia FTA,Economic win-win cooperation,positive,1.420009061057285,6,-0.21909662396499519
v1,GDELT,Australia,2015-06-01,China-Australia FTA,Economic win-win cooperation,positive,1.420009061057285,12,-0.7674523622803655
v1,GDELT,Australia,2015-12-01,ChAFTA enters into force,Economic win-win cooperation,positive,1.7369613999193156,0,-0.5360489628270257
v1,GDELT,Australia,2015-12-01,ChAFTA enters into force,Economic win-win cooperation,positive,1.7369613999193156,1,-0.8588459892771596
v1,GDELT,Australia,2015-12-01,ChAFTA enters into force,Economic win-win cooperation,positive,1.7369613999193156,3,-1.2794515039301466
v1,GDELT,Australia,2015-12-01,ChAFTA enters into force,Economic win-win cooperation,positive,1.7369613999193156,6,-1.084404701142396
v1,GDELT,Australia,2015-12-01,ChAFTA enters into force,Economic win-win cooperation,positive,1.7369613999193156,12,-0.48614852031981326
v1,GDELT,Australia,2017-12-01,Foreign Interference Laws,Policy shift / domestic politics,negative,1.1409515814648927,0,-0.8062666952012194
v1,GDELT,Australia,2017-12-01,Foreign Interference Laws,Policy shift / domestic politics,negative,1.1409515814648927,1,-0.610965912677391
v1,GDELT,Australia,2017-12-01,Foreign Interference Laws,Policy shift / domestic politics,negative,1.1409515814648927,3,-0.5992600465996933
v1,GDELT,Australia,2017-12-01,Foreign Interference Laws,Policy shift / domestic politics,negative,1.1409515814648927,6,-0.8512985207242505
v1,GDELT,Australia,2017-12-01,Foreign Interference Laws,Policy shift / domestic politics,negative,1.1409515814648927,12,-0.7198685139595888
v1,GDELT,Australia,2018-08-01,Australia bans Huawei from 5G,Tech control / export restriction,negative,0.2136576270481001,0,0.4272154657116243
v1,GDELT,Australia,2018-08-01,Australia bans Huawei from 5G,Tech control / export restriction,negative,0.2136576270481001,1,-0.4605155560460279
v1,GDELT,Australia,2018-08-01,Australia bans Huawei from 5G,Tech control / export restriction,negative,0.2136576270481001,3,0.5025122713426526
v1,GDELT,Australia,2018-08-01,Australia bans Huawei from 5G,Tech control / export restriction,negative,0.2136576270481001,6,-0.37812326555692444
v1,GDELT,Australia,2018-08-01,Australia bans Huawei from 5G,Tech control / export restriction,negative,0.2136576270481001,12,-1.25078790036137
v1,GDELT,France,2004-01-01,China-France comprehensive strategic partnership established,Strategic partnership upgrade,positive,1.5875069731012577,0,-0.47316991754818893
v1,GDELT,France,2004-01-01,China-France comprehensive strategic partnership established,Strategic partnership upgrade,positive,1.5875069731012577,1,-0.10029132172450317
v1,GDELT,France,2004-01-01,China-France comprehensive strategic partnership established,Strategic partnership upgrade,positive,1.5875069731012577,3,0.5063027769149091
v1,GDELT,France,2004-01-01,China-France comprehensive strategic partnership established,Strategic partnership upgrade,positive,1.5875069731012577,6,-3.5222407995897846
v1,GDELT,France,2004-01-01,China-France comprehensive strategic partnership established,Strategic partnership upgrade,positive,1.5875069731012577,12,-0.5905950160033147
v1,GDELT,France,2005-12-01,Airbus A320 final assembly line MoU signed,Economic win-win cooperation,positive,0.9355090915942483,0,2.21573400423126
v1,GDELT,France,2005-12-01,Airbus A320 final assembly line MoU signed,Economic win-win cooperation,positive,0.9355090915942483,1,1.2592796163085698
v1,GDELT,France,2005-12-01,Airbus A320 final assembly line MoU signed,Economic win-win cooperation,positive,0.9355090915942483,3,1.4655763344494215
v1,GDELT,France,2005-12-01,Airbus A320 final assembly line MoU signed,Economic win-win cooperation,positive,0.9355090915942483,6,2.661978651157993
v1,GDELT,France,2005-12-01,Airbus A320 final assembly line MoU signed,Economic win-win cooperation,positive,0.9355090915942483,12,0.5178790182793485
v1,GDELT,France,2006-10-01,Mega deals on aviation railways and nuclear power signed,Economic win-win cooperation,positive,1.8392983607573292,0,0.36854675080102517
v1,GDELT,France,2006-10-01,Mega deals on aviation railways and nuclear power signed,Economic win-win cooperation,positive,1.8392983607573292,1,0.09426414760788049
v1,GDELT,France,2006-10-01,Mega deals on aviation railways and nuclear power signed,Economic win-win cooperation,positive,1.8392983607573292,3,-0.25511860414366083
v1,GDELT,France,2006-10-01,Mega deals on aviation railways and nuclear power signed,Economic win-win cooperation,positive,1.8392983607573292,6,-0.31344791719397413
v1,GDELT,France,2006-10-01,Mega deals on aviation railways and nuclear power signed,Economic win-win cooperation,positive,1.8392983607573292,12,-0.30280107648074583
v1,GDELT,France,2008-04-01,Olympic torch relay disrupted in Paris,Diplomatic protest / friction,negative,1.5020302549321982,0,-1.6731917168587962
v1,GDELT,France,2008-04-01,Olympic torch relay disrupted in Paris,Diplomatic protest / friction,negative,1.5020302549321982,1,1.0386696318294704
v1,GDELT,France,2008-04-01,Olympic torch relay disrupted in Paris,Diplomatic protest / friction,negative,1.5020302549321982,3,0.988983323492316
v1,GDELT,France,2008-04-01,Olympic torch relay disrupted in Paris,Diplomatic protest / friction,negative,1.5020302549321982,6,0.4946028369431048
v1,GDELT,France,2008-04-01,Olympic torch relay disrupted in Paris,Diplomatic protest / friction,negative,1.5020302549321982,12,-0.0929684943370368
v1,GDELT,France,2008-12-01,Sarkozy meets Dalai Lama in Poland,Diplomatic protest / friction,negative,0.7430611555263127,0,-1.4414443594709727
v1,GDELT,France,2008-12-01,Sarkozy meets Dalai Lama in Poland,Diplomatic protest / friction,negative,0.7430611555263127,1,-0.5732676249938642
v1,GDELT,France,2008-12-01,Sarkozy meets Dalai Lama in Poland,Diplomatic protest / friction,negative,0.7430611555263127,3,-0.8379105897181187
v1,GDELT,France,2008-12-01,Sarkozy meets Dalai Lama in Poland,Diplomatic protest / friction,negative,0.7430611555263127,6,0.728240481093934
v1,GDELT,France,2008-12-01,Sarkozy meets Dalai Lama in Poland,Diplomatic protest / friction,negative,0.7430611555263127,12,0.9273244930530993
v1,GDELT,France,2009-04-01,China-France joint communique restores ties,Strategic partnership upgrade,positive,-0.003603081106399846,0,1.4126648417015613
v1,GDELT,France,2009-04-01,China-France joint communique restores ties,Strategic partnership upgrade,positive,-0.003603081106399846,1,1.8198751320172608
v1,GDELT,France,2009-04-01,China-France joint communique restores ties,Strategic partnership upgrade,positive,-0.003603081106399846,3,0.2566866578165339
v1,GDELT,France,2009-04-01,China-France joint communique restores ties,Strategic partnership upgrade,positive,-0.003603081106399846,6,1.8880782854531974
v1,GDELT,France,2009-04-01,China-France joint communique restores ties,Strategic partnership upgrade,positive,-0.003603081106399846,12,1.9314018715855334
v1,GDELT,France,2014-03-01,Airbus cooperation agreements and aircraft orders,Economic win-win cooperation,positive,2.6524523223168535,0,0.20387795289793775
v1,GDELT,France,2014-03-01,Airbus cooperation agreements and aircraft orders,Economic win-win cooperation,positive,2.6524523223168535,1,0.14828774910463682
v1,GDELT,France,2014-03-01,Airbus cooperation agreements and aircraft orders,Economic win-win cooperation,positive,2.6524523223168535,3,-0.5020779856254753
v1,GDELT,France,2014-03-01,Airbus cooperation agreements and aircraft orders,Economic win-win cooperation,positive,2.6524523223168535,6,-0.11678309892568262
v1,GDELT,France,2014-03-01,Airbus cooperation agreements and aircraft orders,Economic win-win cooperation,positive,2.6524523223168535,12,-0.1409990430610195
v1,GDELT,France,2015-03-01,France applies to join AIIB as founding member,Economic win-win cooperation,positive,1.8254330155744907,0,0.6860202636813433
v1,GDELT,France,2015-03-01,France applies to join AIIB as founding member,Economic win-win cooperation,positive,1.8254330155744907,1,1.017603021698222
v1,GDELT,France,2015-03-01,France applies to join AIIB as founding member,Economic win-win cooperation,positive,1.8254330155744907,3,0.6786451998612157
v1,GDELT,France,2015-03-01,France applies to join AIIB as founding member,Economic win-win cooperation,positive,1.8254330155744907,6,0.702920595895759
v1,GDELT,France,2015-03-01,France applies to join AIIB as founding member,Economic win-win cooperation,positive,1.8254330155744907,12,-0.4477102297696256
v1,GDELT,France,2015-06-01,China-France joint statement on third-party market cooperation,Economic win-win cooperation,positive,2.594035715661023,0,-0.08995750022531679
v1,GDELT,France,2015-06-01,China-France joint statement on third-party market cooperation,Economic win-win cooperation,positive,2.594035715661023,1,0.6596512076524239
v1,GDELT,France,2015-06-01,China-France joint statement on third-party market cooperation,Economic win-win cooperation,positive,2.594035715661023,3,-0.06568210419077358
v1,GDELT,France,2015-06-01,China-France joint statement on third-party market cooperation,Economic win-win cooperation,positive,2.594035715661023,6,-1.586201735041962
v1,GDELT,France,2015-06-01,China-France joint statement on third-party market cooperation,Economic win-win cooperation,positive,2.594035715661023,12,-2.2424869126399165
v1,GDELT,France,2019-11-01,China issues 4 billion euro sovereign bonds in Paris,Economic win-win cooperation,positive,2.2129702787140233,0,-0.31323925826028765
v1,GDELT,France,2019-11-01,China issues 4 billion euro sovereign bonds in Paris,Economic win-win cooperation,positive,2.2129702787140233,1,-0.6742722219678119
v1,GDELT,Germany,2004-05-01,Partnership with Global Responsibility established,Strategic partnership upgrade,positive,1.9113977998802316,0,0.28076139531649136
v1,GDELT,Germany,2004-05-01,Partnership with Global Responsibility established,Strategic partnership upgrade,positive,1.9113977998802316,1,-1.8421883453568964
v1,GDELT,Germany,2004-05-01,Partnership with Global Responsibility established,Strategic partnership upgrade,positive,1.9113977998802316,3,-2.3257944061896696
v1,GDELT,Germany,2004-05-01,Partnership with Global Responsibility established,Strategic partnership upgrade,positive,1.9113977998802316,6,0.5447424000766332
v1,GDELT,Germany,2004-05-01,Partnership with Global Responsibility established,Strategic partnership upgrade,positive,1.9113977998802316,12,-2.19400787824327
v1,GDELT,Germany,2010-07-01,Joint communiqué on advancing strategic partnership,Strategic partnership upgrade,positive,1.883496293146815,0,-0.4450059026500355
v1,GDELT,Germany,2010-07-01,Joint communiqué on advancing strategic partnership,Strategic partnership upgrade,positive,1.883496293146815,1,-0.45715432237563713
v1,GDELT,Germany,2010-07-01,Joint communiqué on advancing strategic partnership,Strategic partnership upgrade,positive,1.883496293146815,3,0.42685726553697134
v1,GDELT,Germany,2010-07-01,Joint communiqué on advancing strategic partnership,Strategic partnership upgrade,positive,1.883496293146815,6,-1.3017713792390324
v1,GDELT,Germany,2010-07-01,Joint communiqué on advancing strategic partnership,Strategic partnership upgrade,positive,1.883496293146815,12,-0.43417368992681094
v1,GDELT,Germany,2014-03-01,Comprehensive strategic partnership established,Strategic partnership upgrade,positive,2.3101929125063307,0,-0.22571460568508606
v1,GDELT,Germany,2014-03-01,Comprehensive strategic partnership established,Strategic partnership upgrade,positive,2.3101929125063307,1,0.531712128467948
v1,GDELT,Germany,2014-03-01,Comprehensive strategic partnership established,Strategic partnership upgrade,positive,2.3101929125063307,3,-0.26527800618964115
v1,GDELT,Germany,2014-03-01,Comprehensive strategic partnership established,Strategic partnership upgrade,positive,2.3101929125063307,6,-0.7073511167531805
v1,GDELT,Germany,2014-03-01,Comprehensive strategic partnership established,Strategic partnership upgrade,positive,2.3101929125063307,12,0.952190909205509
v1,GDELT,Germany,2015-03-01,Germany applies to join AIIB as founding member,Economic win-win cooperation,positive,2.5156446170723217,0,0.746739204639518
v1,GDELT,Germany,2015-03-01,Germany applies to join AIIB as founding member,Economic win-win cooperation,positive,2.5156446170723217,1,-9.814944011976579e-5
v1,GDELT,Germany,2015-03-01,Germany applies to join AIIB as founding member,Economic win-win cooperation,positive,2.5156446170723217,3,-0.5798925512231761
v1,GDELT,Germany,2015-03-01,Germany applies to join AIIB as founding member,Economic win-win cooperation,positive,2.5156446170723217,6,-0.4789608952111144
v1,GDELT,Germany,2015-03-01,Germany applies to join AIIB as founding member,Economic win-win cooperation,positive,2.5156446170723217,12,-0.8938069215832427
v1,GDELT,Germany,2016-08-01,Midea acquires Kuka amid technology concerns,Economic sanction / tariff barrier,negative,1.0560366375546006,0,-0.9259934397268779
v1,GDELT,Germany,2016-08-01,Midea acquires Kuka amid technology concerns,Economic sanction / tariff barrier,negative,1.0560366375546006,1,0.8560137538137123
v1,GDELT,Germany,2016-08-01,Midea acquires Kuka amid technology concerns,Economic sanction / tariff barrier,negative,1.0560366375546006,3,-0.09035939389037984
v1,GDELT,Germany,2016-08-01,Midea acquires Kuka amid technology concerns,Economic sanction / tariff barrier,negative,1.0560366375546006,6,0.8826837876789329
v1,GDELT,Germany,2016-08-01,Midea acquires Kuka amid technology concerns,Economic sanction / tariff barrier,negative,1.0560366375546006,12,-0.7018717865860509
v1,GDELT,Germany,2018-10-01,BMW to raise stake in BMW Brilliance Automotive JV to 75%,Economic win-win cooperation,positive,2.40675337684222,0,-0.932487045670916
v1,GDELT,Germany,2018-10-01,BMW to raise stake in BMW Brilliance Automotive JV to 75%,Economic win-win cooperation,positive,2.40675337684222,1,-0.18598134334294514
v1,GDELT,Germany,2018-10-01,BMW to raise stake in BMW Brilliance Automotive JV to 75%,Economic win-win cooperation,positive,2.40675337684222,3,-1.0755885262025604
v1,GDELT,Germany,2018-10-01,BMW to raise stake in BMW Brilliance Automotive JV to 75%,Economic win-win cooperation,positive,2.40675337684222,6,-0.6925238692110407
v1,GDELT,Germany,2018-10-01,BMW to raise stake in BMW Brilliance Automotive JV to 75%,Economic win-win cooperation,positive,2.40675337684222,12,-0.7997837876437348
v1,GDELT,India,2003-06-01,India-China Declaration on Principles for Relations and Comprehensive Cooperation,Strategic partnership upgrade,positive,-0.17262321868888483,0,1.9754275847582339
v1,GDELT,India,2003-06-01,India-China Declaration on Principles for Relations and Comprehensive Cooperation,Strategic partnership upgrade,positive,-0.17262321868888483,1,0.8137607251799815
v1,GDELT,India,2003-06-01,India-China Declaration on Principles for Relations and Comprehensive Cooperation,Strategic partnership upgrade,positive,-0.17262321868888483,3,0.799835670937893
v1,GDELT,India,2003-06-01,India-China Declaration on Principles for Relations and Comprehensive Cooperation,Strategic partnership upgrade,positive,-0.17262321868888483,6,1.3088869169740776
v1,GDELT,India,2003-06-01,India-China Declaration on Principles for Relations and Comprehensive Cooperation,Strategic partnership upgrade,positive,-0.17262321868888483,12,0.35792348434788346
v1,GDELT,India,2005-04-01,India-China Strategic Partnership and Boundary Political Parameters Agreement,Strategic partnership upgrade,positive,1.7892482731680468,0,1.054090273210502
v1,GDELT,India,2005-04-01,India-China Strategic Partnership and Boundary Political Parameters Agreement,Strategic partnership upgrade,positive,1.7892482731680468,1,2.0725776440321795
v1,GDELT,India,2005-04-01,India-China Strategic Partnership and Boundary Political Parameters Agreement,Strategic partnership upgrade,positive,1.7892482731680468,3,-0.6751104149139626
v1,GDELT,India,2005-04-01,India-China Strategic Partnership and Boundary Political Parameters Agreement,Strategic partnership upgrade,positive,1.7892482731680468,6,0.0962679278845493
v1,GDELT,India,2005-04-01,India-China Strategic Partnership and Boundary Political Parameters Agreement,Strategic partnership upgrade,positive,1.7892482731680468,12,0.8226333099583061
v1,GDELT,India,2006-05-01,India-China defence ministers MOU,Military / security cooperation,positive,1.9721515527165203,0,-1.0942558325859264
v1,GDELT,India,2006-05-01,India-China defence ministers MOU,Military / security cooperation,positive,1.9721515527165203,1,-1.8293900945037103
v1,GDELT,India,2006-05-01,India-China defence ministers MOU,Military / security cooperation,positive,1.9721515527165203,3,0.47416478120204664
v1,GDELT,India,2006-05-01,India-China defence ministers MOU,Military / security cooperation,positive,1.9721515527165203,6,-0.48500003040297424
v1,GDELT,India,2006-05-01,India-China defence ministers MOU,Military / security cooperation,positive,1.9721515527165203,12,-1.6937890984576343
v1,GDELT,India,2007-12-01,China-India Hand-in-Hand 2007 joint anti-terror military training,Military / security cooperation,positive,1.385303578101145,0,-0.8520344871008205
v1,GDELT,India,2007-12-01,China-India Hand-in-Hand 2007 joint anti-terror military training,Military / security cooperation,positive,1.385303578101145,1,0.7319040281512941
v1,GDELT,India,2007-12-01,China-India Hand-in-Hand 2007 joint anti-terror military training,Military / security cooperation,positive,1.385303578101145,3,-2.152547629965052
v1,GDELT,India,2007-12-01,China-India Hand-in-Hand 2007 joint anti-terror military training,Military / security cooperation,positive,1.385303578101145,6,-0.9847835394113698
v1,GDELT,India,2007-12-01,China-India Hand-in-Hand 2007 joint anti-terror military training,Military / security cooperation,positive,1.385303578101145,12,-1.5104003393693801
v1,GDELT,India,2013-04-01,Depsang Standoff (Daulat Beg Oldi incursion),Sovereignty dispute,negative,0.9007210911999397,0,0.36936639045629005
v1,GDELT,India,2013-04-01,Depsang Standoff (Daulat Beg Oldi incursion),Sovereignty dispute,negative,0.9007210911999397,1,-0.061214718820681524
v1,GDELT,India,2013-04-01,Depsang Standoff (Daulat Beg Oldi incursion),Sovereignty dispute,negative,0.9007210911999397,3,-1.0786925392787416
v1,GDELT,India,2013-04-01,Depsang Standoff (Daulat Beg Oldi incursion),Sovereignty dispute,negative,0.9007210911999397,6,0.6895934053173793
v1,GDELT,India,2013-04-01,Depsang Standoff (Daulat Beg Oldi incursion),Sovereignty dispute,negative,0.9007210911999397,12,-1.1945958481677355
v1,GDELT,India,2014-09-01,Chumar-Demchok Standoff during Xi visit,Sovereignty dispute,negative,0.4427239014134064,0,1.392397843236817
v1,GDELT,India,2014-09-01,Chumar-Demchok Standoff during Xi visit,Sovereignty dispute,negative,0.4427239014134064,1,-0.32218516767227295
v1,GDELT,India,2014-09-01,Chumar-Demchok Standoff during Xi visit,Sovereignty dispute,negative,0.4427239014134064,3,0.5049883449121431
v1,GDELT,India,2014-09-01,Chumar-Demchok Standoff during Xi visit,Sovereignty dispute,negative,0.4427239014134064,6,-0.1091284547711216
v1,GDELT,India,2014-09-01,Chumar-Demchok Standoff during Xi visit,Sovereignty dispute,negative,0.4427239014134064,12,-0.13430495929885683
v1,GDELT,India,2017-06-01,Doklam Standoff,Sovereignty dispute,negative,-0.11677074153913658,0,-0.5392237474856092
v1,GDELT,India,2017-06-01,Doklam Standoff,Sovereignty dispute,negative,-0.11677074153913658,1,-1.061278728087979
v1,GDELT,India,2017-06-01,Doklam Standoff,Sovereignty dispute,negative,-0.11677074153913658,3,-0.19421108401980902
v1,GDELT,India,2017-06-01,Doklam Standoff,Sovereignty dispute,negative,-0.11677074153913658,6,0.6490327397852145
v1,GDELT,India,2017-06-01,Doklam Standoff,Sovereignty dispute,negative,-0.11677074153913658,12,0.6885312577598839
v1,GDELT,India,2017-08-01,Doklam Standoff Disengagement,Military / security cooperation,positive,-0.671571820772181,0,-0.269583738225478
v1,GDELT,India,2017-08-01,Doklam Standoff Disengagement,Military / security cooperation,positive,-0.671571820772181,1,0.3605899952132354
v1,GDELT,India,2017-08-01,Doklam Standoff Disengagement,Military / security cooperation,positive,-0.671571820772181,3,1.1918442737453407
v1,GDELT,India,2017-08-01,Doklam Standoff Disengagement,Military / security cooperation,positive,-0.671571820772181,6,0.3702855890932195
v1,GDELT,India,2017-08-01,Doklam Standoff Disengagement,Military / security cooperation,positive,-0.671571820772181,12,1.7629447483007556
v1,GDELT,India,2019-08-01,India revokes Article 370 in Kashmir; China expresses concern,Sovereignty dispute,negative,-0.014245147775473773,0,0.39614461953705354
v1,GDELT,India,2019-08-01,India revokes Article 370 in Kashmir; China expresses concern,Sovereignty dispute,negative,-0.014245147775473773,1,0.22937809552613628
v1,GDELT,India,2019-08-01,India revokes Article 370 in Kashmir; China expresses concern,Sovereignty dispute,negative,-0.014245147775473773,3,0.5498933961420883
v1,GDELT,Indonesia,2005-04-01,Strategic Partnership,Strategic partnership upgrade,positive,2.148401478692623,0,0.16425372114148118
v1,GDELT,Indonesia,2005-04-01,Strategic Partnership,Strategic partnership upgrade,positive,2.148401478692623,1,0.9129854739637331
v1,GDELT,Indonesia,2005-04-01,Strategic Partnership,Strategic partnership upgrade,positive,2.148401478692623,3,0.9564125186182544
v1,GDELT,Indonesia,2005-04-01,Strategic Partnership,Strategic partnership upgrade,positive,2.148401478692623,6,0.3065857280959783
v1,GDELT,Indonesia,2005-04-01,Strategic Partnership,Strategic partnership upgrade,positive,2.148401478692623,12,0.5382165647468131
v1,GDELT,Indonesia,2009-06-01,Indonesia detains 75 Chinese fishermen,Detention / judicial dispute,negative,2.2866222955151687,0,-0.08971292739001901
v1,GDELT,Indonesia,2009-06-01,Indonesia detains 75 Chinese fishermen,Detention / judicial dispute,negative,2.2866222955151687,1,-1.9064081186568873
v1,GDELT,Indonesia,2009-06-01,Indonesia detains 75 Chinese fishermen,Detention / judicial dispute,negative,2.2866222955151687,3,0.45429860133591626
v1,GDELT,Indonesia,2009-06-01,Indonesia detains 75 Chinese fishermen,Detention / judicial dispute,negative,2.2866222955151687,6,-0.6626736295749249
v1,GDELT,Indonesia,2009-06-01,Indonesia detains 75 Chinese fishermen,Detention / judicial dispute,negative,2.2866222955151687,12,1.4376232876615487
v1,GDELT,Indonesia,2013-10-01,China-Indonesia strategic partnership,Strategic partnership upgrade,positive,1.289766374031218,0,0.6001832721480305
v1,GDELT,Indonesia,2013-10-01,China-Indonesia strategic partnership,Strategic partnership upgrade,positive,1.289766374031218,1,0.0012790958476702752
v1,GDELT,Indonesia,2013-10-01,China-Indonesia strategic partnership,Strategic partnership upgrade,positive,1.289766374031218,3,1.2377600218800466
v1,GDELT,Indonesia,2013-10-01,China-Indonesia strategic partnership,Strategic partnership upgrade,positive,1.289766374031218,6,-1.1644084752367168
v1,GDELT,Indonesia,2013-10-01,China-Indonesia strategic partnership,Strategic partnership upgrade,positive,1.289766374031218,12,-0.8307289659807495
v1,GDELT,Indonesia,2013-10-01,Maritime Silk Road,Economic win-win cooperation,positive,1.289766374031218,0,0.6001832721480305
v1,GDELT,Indonesia,2013-10-01,Maritime Silk Road,Economic win-win cooperation,positive,1.289766374031218,1,0.0012790958476702752
v1,GDELT,Indonesia,2013-10-01,Maritime Silk Road,Economic win-win cooperation,positive,1.289766374031218,3,1.2377600218800466
v1,GDELT,Indonesia,2013-10-01,Maritime Silk Road,Economic win-win cooperation,positive,1.289766374031218,6,-1.1644084752367168
v1,GDELT,Indonesia,2013-10-01,Maritime Silk Road,Economic win-win cooperation,positive,1.289766374031218,12,-0.8307289659807495
v1,GDELT,Indonesia,2014-11-01,Indonesia signs MoU to join AIIB as prospective founding member,Economic win-win cooperation,positive,0.8164701116093027,0,1.2393999235724948
v1,GDELT,Indonesia,2014-11-01,Indonesia signs MoU to join AIIB as prospective founding member,Economic win-win cooperation,positive,0.8164701116093027,1,-0.2145929398180495
v1,GDELT,Indonesia,2014-11-01,Indonesia signs MoU to join AIIB as prospective founding member,Economic win-win cooperation,positive,0.8164701116093027,3,-0.6760928331274279
v1,GDELT,Indonesia,2014-11-01,Indonesia signs MoU to join AIIB as prospective founding member,Economic win-win cooperation,positive,0.8164701116093027,6,-0.33563244477803594
