country,year,indicator_type,favorable,unfavorable,n_sample,source,wave,gdelt_mean,gdelt_std,gdelt_n_months,icews_mean,icews_std,icews_n_months,phoenix_mean,phoenix_std,phoenix_n_months,tsinghua_mean,tsinghua_std,tsinghua_n_months,polling_z,polling_z_by_source
Italy,2019,好感度%（四级题，1-2档）,36.6,56.4,956.0,Pew Research Center,Pew_2019_34国,1.6925655309748662,0.6758266943266712,12.0,2.7726837514262943,1.066227381427623,12.0,4.840698195456443,0.7356775792587662,3.0,,,,-0.35272515578459085,-0.35272515578459085
Italy,2020,好感度%（四级题，1-2档）,35.4,63.8,994.0,Pew Research Center,Pew_2020夏_14国,1.3636311203968532,0.8305870800036195,12.0,3.1737575510045613,1.1159471567040693,12.0,,,,,,,-0.4322904201171827,-0.4322904201171827
Japan,2006,好感度%（四级题，1-2档）,29.8,68.8,493.0,Pew Research Center,Pew_2006_15国,1.2427706442574467,0.8983879098959903,12.0,1.1290675525350802,0.7761545191268071,12.0,1.070256521065006,0.6188446863199032,12.0,-2.316666666666667,0.33799766898963113,12.0,-0.8035949870026103,-0.8035949870026103
Japan,2008,好感度%（四级题，1-2档）,12.9,85.5,696.0,Pew Research Center,Pew_2008_24国,1.651013097008705,0.6178104074990778,12.0,2.331755457252235,0.39505427424816225,12.0,1.5721995349894957,1.1051037442220306,12.0,1.5583333333333333,0.5071459057282921,12.0,-1.9241391263532763,-1.9241391263532763
Japan,2009,好感度%（四级题，1-2档）,25.0,70.6,669.0,Pew Research Center,Pew_2009春_25国,1.3388247586867186,0.32741802027818045,12.0,1.9024381205403718,0.6571254891922091,12.0,1.824223366129236,0.7207636085238758,12.0,2.1166666666666667,0.16422453217986924,12.0,-1.121856044332977,-1.121856044332977
Japan,2010,好感度%（四级题，1-2档）,25.9,70.4,674.0,Pew Research Center,Pew_2010_22国,0.6738347158009464,0.7690399988151763,12.0,1.056214777595494,1.1129277420143944,12.0,0.31962872794752695,1.4414344555165772,12.0,2.225,0.6810753529262649,12.0,-1.0621820960835333,-1.0621820960835333
Japan,2011,好感度%（四级题，1-2档）,32.0,63.7,670.0,Pew Research Center,Pew_2011_23国,0.9232017709734391,0.6798010877253408,12.0,1.7119972313027336,0.6077540688309515,12.0,0.8465264216287348,1.1205465958187526,12.0,1.25,0.18829377433825437,12.0,-0.6577253357261923,-0.6577253357261923
Japan,2012,好感度%（四级题，1-2档）,13.6,85.6,694.0,Pew Research Center,Pew_2012_21国,-0.016712729428497084,0.9648656489392574,12.0,0.4146809505377423,0.9265538274009164,12.0,-0.027167516782722622,1.374682393591828,12.0,-0.29166666666666663,2.132628908320916,12.0,-1.8777260554925976,-1.8777260554925976
Japan,2013,好感度%（四级题，1-2档）,5.7,92.7,689.0,Pew Research Center,Pew_2013_39国,-0.3376660438444121,0.5617261220904475,12.0,0.3271923304883863,0.6735413752020103,12.0,-0.22829363499363517,0.5648287423454398,12.0,-3.7583333333333333,0.32601821849074447,12.0,-2.401530712348826,-2.401530712348826
Japan,2014,好感度%（四级题，1-2档）,6.9,90.6,975.0,Pew Research Center,Pew_2014_44国,-0.2399622472649413,0.6425565663777086,12.0,0.7011191216372756,1.1728285795165496,12.0,-0.36495517414597095,1.1598117617034034,12.0,-4.866666666666666,0.14354811251305438,12.0,-2.321965448016235,-2.321965448016235
Japan,2016,好感度%（四级题，1-2档）,10.6,86.5,971.0,Pew Research Center,Pew_2016_19国,-0.045220542354182054,0.3724565511106119,12.0,0.9208009035674601,0.9134922186176591,12.0,0.0675432145093291,0.7925297051754912,12.0,-4.066666666666666,0.27080128015453214,12.0,-2.076639216324077,-2.076639216324077
Japan,2017,好感度%（四级题，1-2档）,13.2,83.5,976.0,Pew Research Center,Pew_2017_38国,0.12040190666832373,0.5691247295826619,12.0,1.0400744179790102,0.7234414338523992,12.0,0.6752663854596718,1.2508351486979796,12.0,-4.125,0.1288057028664066,12.0,-1.9042478102701283,-1.9042478102701283
Japan,2018,好感度%（四级题，1-2档）,16.1,80.5,982.0,Pew Research Center,Pew_2018_27国,0.692872919685938,0.5272042002397027,12.0,1.0315554461194505,1.2864556042436637,12.0,0.18505246685197677,2.05455870931453,12.0,-2.891666666666667,0.6748175960056075,12.0,-1.7119650881330317,-1.7119650881330317
Japan,2019,好感度%（四级题，1-2档）,13.2,84.9,1017.0,Pew Research Center,Pew_2019_34国,0.6222539732698175,0.49938178033769665,12.0,1.3670633128559448,0.9033971758536172,12.0,-0.5166549056803801,1.8878060414761673,3.0,-1.625,0.6538348415311012,12.0,-1.9042478102701283,-1.9042478102701283
Japan,2020,好感度%（四级题，1-2档）,8.8,87.1,1013.0,Pew Research Center,Pew_2020夏_14国,0.22765566226164027,0.6502041248254186,12.0,1.2595050284023328,1.1287171115527115,12.0,,,,-0.7333333333333334,0.3256694736394648,12.0,-2.1959871128229644,-2.1959871128229644
Malaysia,2013,好感度%（四级题，1-2档）,81.0,7.5,728.0,Pew Research Center,Pew_2013_39国,0.8306889454432143,0.7002496255462918,12.0,2.2869297491146234,1.960578128351551,12.0,0.8469512147160932,2.6173179774230557,12.0,,,,2.5911896245213004,2.5911896245213004
Malaysia,2014,好感度%（四级题，1-2档）,73.5,16.9,913.0,Pew Research Center,Pew_2014_44国,0.8998099539577277,0.3996464610301244,12.0,1.4814101737223597,1.5991393498882653,12.0,-0.24204215857804456,3.6638746176012393,12.0,,,,2.0939067224426027,2.0939067224426027
Mexico,2008,好感度%（四级题，1-2档）,38.3,38.8,620.0,Pew Research Center,Pew_2008_24国,1.548579501239524,1.210008098529249,12.0,1.6594393491981059,2.7449168849247965,12.0,2.6670998815412523,1.7162464965388702,12.0,,,,-0.2400076979800863,-0.2400076979800863
Mexico,2009,好感度%（四级题，1-2档）,39.4,43.1,825.0,Pew Research Center,Pew_2009春_25国,1.1978489398556542,1.596736470310599,12.0,1.6130913727734384,3.31417095308078,12.0,1.0262156782418652,1.4378889382432043,12.0,,,,-0.16707287234187718,-0.16707287234187718
Mexico,2010,好感度%（四级题，1-2档）,38.9,30.4,901.0,Pew Research Center,Pew_2010_22国,1.3746344695309147,1.129574895331245,12.0,1.5873006453907348,1.2427626902667868,12.0,1.267792639406345,0.9357310824407467,12.0,,,,-0.20022506581379038,-0.20022506581379038
Mexico,2011,好感度%（四级题，1-2档）,38.5,46.5,680.0,Pew Research Center,Pew_2011_23国,1.5706066266773646,0.7725344382301266,12.0,-2.029965035783458,3.1416744774871415,12.0,-0.42633655085850725,2.6395422624577,12.0,,,,-0.22674682059132084,-0.22674682059132084
Mexico,2012,好感度%（四级题，1-2档）,40.2,36.2,918.0,Pew Research Center,Pew_2012_21国,1.7685726524008076,1.1196765870373964,12.0,2.4505926048328086,2.261353663110664,12.0,2.4002957434486785,2.156811669093438,12.0,,,,-0.11402936278681579,-0.11402936278681579
Mexico,2013,好感度%（四级题，1-2档）,44.7,33.1,778.0,Pew Research Center,Pew_2013_39国,2.095643852364513,0.8303897960290735,12.0,2.554153100987619,0.9627597045962514,12.0,3.3607646468249457,2.1832203163277533,12.0,,,,0.18434037846040294,0.18434037846040294
Mexico,2014,好感度%（四级题，1-2档）,43.5,37.8,813.0,Pew Research Center,Pew_2014_44国,1.7401544387438674,0.6167888042000617,12.0,2.660162093591252,2.4689225766980636,12.0,2.7241144818584915,1.5906918038260973,12.0,,,,0.10477511412781108,0.10477511412781108
Mexico,2017,好感度%（四级题，1-2档）,43.6,23.3,669.0,Pew Research Center,Pew_2017_38国,1.7448474140724397,0.921106687540917,12.0,1.4516252585369882,2.241324236051546,12.0,-2.0740113428136557,4.984619300225159,12.0,,,,0.11140555282219382,0.11140555282219382
Mexico,2018,好感度%（四级题，1-2档）,41.6,27.1,616.0,Pew Research Center,Pew_2018_27国,1.8121367892882467,0.4948502287861741,12.0,1.520091956693182,1.1414627534068267,12.0,1.3655911076076552,0.9168052708216257,12.0,,,,-0.02120322106545895,-0.02120322106545895
Mexico,2019,好感度%（四级题，1-2档）,47.4,22.5,718.0,Pew Research Center,Pew_2019_34国,2.0079359727161306,0.6777102998789105,12.0,1.9194756446386465,1.0964012978556026,12.0,3.3999999999999986,0.0,3.0,,,,0.3633622232087339,0.3633622232087339
Netherlands,2005,好感度%（四级题，1-2档）,55.6,35.0,683.0,Pew Research Center,Pew_2005_22国,2.150874893408075,2.9441447161701686,12.0,3.047921519922665,2.4656513480787603,12.0,3.289640563026366,2.227400243575921,12.0,,,,0.9070581961481105,0.9070581961481105
Netherlands,2016,好感度%（四级题，1-2档）,44.4,45.5,899.0,Pew Research Center,Pew_2016_19国,0.1305185487676592,0.8160362690281148,12.0,-0.3150479023555383,3.275193416787984,12.0,-0.31468043133199347,2.482068137282942,12.0,,,,0.16444906237725473,0.16444906237725473
Netherlands,2017,好感度%（四级题，1-2档）,49.1,43.3,930.0,Pew Research Center,Pew_2017_38国,0.9274406691836835,0.939249602793315,12.0,1.0586229628132993,3.150113534976506,12.0,0.296486861559113,1.7911239554757576,12.0,,,,0.47607968101323894,0.47607968101323894
Netherlands,2018,好感度%（四级题，1-2档）,48.4,45.2,942.0,Pew Research Center,Pew_2018_27国,1.2126586212489403,0.5271848542978913,12.0,2.265333420671727,1.047866285788731,12.0,2.4214441666416344,2.171648647101875,12.0,,,,0.42966661015256025,0.42966661015256025
Netherlands,2019,好感度%（四级题，1-2档）,36.8,58.5,953.0,Pew Research Center,Pew_2019_34国,1.0241719811811063,0.6595476092041176,12.0,2.1191788554911306,3.578534381038951,12.0,1.7763568394002505e-15,0.0,3.0,,,,-0.3394642783958259,-0.3394642783958259
Netherlands,2020,好感度%（四级题，1-2档）,23.3,75.5,988.0,Pew Research Center,Pew_2020夏_14国,1.053384453047753,0.5699499172449443,12.0,-0.43424706891455894,2.67260335624699,12.0,,,,,,,-1.2345735021374817,-1.2345735021374817
Philippines,2013,好感度%（四级题，1-2档）,47.9,48.6,776.0,Pew Research Center,Pew_2013_39国,-1.6580971952154722,0.8025806984741619,12.0,-0.40679764080068564,1.5057760581918778,12.0,-1.7414667108138113,2.674057704494493,12.0,,,,0.3965144166806471,0.3965144166806471
Philippines,2014,好感度%（四级题，1-2档）,38.7,58.0,975.0,Pew Research Center,Pew_2014_44国,-1.5821447588783066,0.7587234162730502,12.0,-1.2241969376434818,0.9691958833318527,12.0,-0.9348704317231573,1.779291030369749,12.0,,,,-0.21348594320255537,-0.21348594320255537
Philippines,2017,好感度%（四级题，1-2档）,53.1,41.6,947.0,Pew Research Center,Pew_2017_38国,0.8067285620455739,0.38611011633190045,12.0,1.8550770310506728,0.7933354108777293,12.0,-0.15938122190008172,2.33625090855608,12.0,,,,0.7412972287885444,0.7412972287885444
Philippines,2018,好感度%（四级题，1-2档）,51.3,44.5,1131.0,Pew Research Center,Pew_2018_27国,0.7063381956298951,0.6418490963578024,12.0,1.4137299075721648,0.7355108485146811,12.0,0.4306913140000814,3.2066760025897696,12.0,,,,0.6219493322896567,0.6219493322896567
Philippines,2019,好感度%（四级题，1-2档）,40.6,55.4,993.0,Pew Research Center,Pew_2019_34国,-0.30605215714228917,0.40657715978281833,12.0,0.8519957201326416,1.2328750290531354,12.0,-0.7421749451063432,4.2570778711915755,3.0,,,,-0.08750760800928534,-0.08750760800928534
Russia,2005,好感度%（四级题，1-2档）,59.8,28.5,885.0,Pew Research Center,Pew_2005_22国,1.7454887780645307,0.7571186263644585,12.0,2.5834613539793936,0.2960193399332841,12.0,2.3318135807040714,0.7131059741022313,12.0,7.916666666666667,0.038924947208075995,12.0,1.185536621312181,1.185536621312181
Russia,2006,好感度%（四级题，1-2档）,63.2,27.0,902.0,Pew Research Center,Pew_2006_15国,1.8829524948283398,0.574183618141333,12.0,2.4862130198343535,0.4273805905731934,12.0,2.4009332091912445,0.5590757059713518,12.0,7.900000000000001,0.0,12.0,1.410971536921191,1.410971536921191
Russia,2008,好感度%（四级题，1-2档）,59.0,29.9,889.0,Pew Research Center,Pew_2008_24国,1.4326946381921968,0.8009296108577593,12.0,2.7974911308416264,0.48551732298364475,12.0,2.26110653048371,0.9234596404291084,12.0,8.1,0.0,12.0,1.13249311175712,1.13249311175712
Russia,2009,好感度%（四级题，1-2档）,58.6,29.2,879.0,Pew Research Center,Pew_2009春_25国,1.7058059229283973,0.4269171383804207,12.0,2.2987940502993713,0.46341700558794624,12.0,2.1343914131828075,1.0647886986059207,12.0,7.916666666666667,0.057735026918962366,12.0,1.1059713569795895,1.1059713569795895
Russia,2010,好感度%（四级题，1-2档）,59.1,29.5,887.0,Pew Research Center,Pew_2010_22国,1.7626631868108864,0.5423049144341314,12.0,2.2008236366494622,0.6986507718205125,12.0,1.680141933859585,1.24740543555364,12.0,7.933333333333334,0.049236596391733126,12.0,1.1391235504515027,1.1391235504515027
Russia,2011,好感度%（四级题，1-2档）,63.6,25.1,887.0,Pew Research Center,Pew_2011_23国,0.8818031392473221,0.5687060850272209,12.0,2.186545909914003,0.7004810800019102,12.0,1.9733640868799671,1.4403149184747501,12.0,8.0,0.0,12.0,1.4374932916987215,1.4374932916987215
Russia,2012,好感度%（四级题，1-2档）,62.2,25.5,877.0,Pew Research Center,Pew_2012_21国,1.0712152823906316,0.9940773699948665,12.0,2.2168408806211564,0.7718689042919308,12.0,1.2290943518061657,1.7647741218413542,12.0,7.95,0.05222329678670899,12.0,1.3446671499773646,1.3446671499773646
Russia,2013,好感度%（四级题，1-2档）,63.6,27.8,910.0,Pew Research Center,Pew_2013_39国,1.8051926739845692,0.5950418103380465,12.0,2.4845690208800413,0.5950293748780573,12.0,2.285579231400068,0.8681255853053101,12.0,7.95,0.05222329678670899,12.0,1.4374932916987215,1.4374932916987215
Russia,2014,好感度%（四级题，1-2档）,63.4,28.4,918.0,Pew Research Center,Pew_2014_44国,2.0308238733488104,0.49523722457783376,12.0,2.8907721016999908,0.8472136511760534,12.0,2.286217127637355,0.6465240035031259,12.0,8.0,0.0,12.0,1.424232414309956,1.424232414309956
Russia,2017,好感度%（四级题，1-2档）,72.4,22.0,945.0,Pew Research Center,Pew_2017_38国,0.9228852677925223,0.20659626131041584,12.0,2.654594955868448,0.46878860627541413,12.0,1.2320511114756378,1.0503313676913317,12.0,8.2,0.0,12.0,2.0209718968043937,2.0209718968043937
Russia,2018,好感度%（四级题，1-2档）,67.2,20.3,875.0,Pew Research Center,Pew_2018_27国,0.9216300429018848,0.7283045290525805,12.0,2.750440065564225,0.43531889052820993,12.0,1.593995453564325,2.0778904727863665,12.0,8.2,0.0,12.0,1.6761890846964966,1.6761890846964966
Russia,2019,好感度%（四级题，1-2档）,71.5,17.1,921.0,Pew Research Center,Pew_2019_34国,0.8767878897465148,0.6090374789443275,12.0,2.584158276613368,0.4335190001425082,12.0,3.9833333333333343,1.725060385416504,3.0,8.241666666666667,0.05149286505444503,12.0,1.9612979485549498,1.9612979485549498
South Korea,2008,好感度%（四级题，1-2档）,48.5,48.7,694.0,Pew Research Center,Pew_2008_24国,1.8586887612058998,0.7977766130981186,12.0,2.463784336713693,0.6291605442478048,12.0,1.710160554660697,1.2599614127056733,12.0,6.008333333333333,0.09003366373785168,12.0,0.436297048846943,0.436297048846943
South Korea,2009,好感度%（四级题，1-2档）,42.2,53.3,670.0,Pew Research Center,Pew_2009春_25国,2.0535234151486383,0.7216414980856317,12.0,2.5802928354689425,0.7572595671760635,12.0,2.3676508164663272,1.3765467902706359,12.0,6.099999999999999,0.0,12.0,0.018579411100836975,0.018579411100836975
South Korea,2010,好感度%（四级题，1-2档）,39.1,56.1,672.0,Pew Research Center,Pew_2010_22国,1.2517425446530697,0.9357102430179748,12.0,1.7181252527556843,0.880047727489644,12.0,1.5832049663586236,1.5898402299642604,12.0,6.091666666666666,0.07929614610987563,12.0,-0.1869641884250249,-0.1869641884250249
South Korea,2013,好感度%（四级题，1-2档）,48.8,47.6,780.0,Pew Research Center,Pew_2013_39国,1.0245612530133037,0.6481522678405234,12.0,2.3597980714731257,0.4727668547262151,12.0,1.7254301157859027,1.5737847711317263,12.0,6.216666666666666,0.10298573010888747,12.0,0.45618836493009074,0.45618836493009074
South Korea,2014,好感度%（四级题，1-2档）,56.3,42.1,993.0,Pew Research Center,Pew_2014_44国,1.0338603248077136,0.7307126024833286,12.0,2.4015306308211475,0.6206865737849137,12.0,2.015260881754601,0.9034652320907369,12.0,6.325,0.045226701686664754,12.0,0.9534712670087886,0.9534712670087886
South Korea,2017,好感度%（四级题，1-2档）,33.7,61.4,960.0,Pew Research Center,Pew_2017_38国,-0.29522481026386915,0.8823483114431334,12.0,0.5215843160809652,1.0657281304864568,12.0,-0.262354233761128,1.9962899963633054,12.0,3.7083333333333335,0.39418116124288266,12.0,-0.5450078779216873,-0.5450078779216873
South Korea,2018,好感度%（四级题，1-2档）,38.5,59.8,990.0,Pew Research Center,Pew_2018_27国,0.9074894948972458,0.6365390182412425,12.0,2.141745791226627,0.7417585773608839,12.0,2.0800035022485877,0.9799159364758808,12.0,3.766666666666667,0.14354811251305444,12.0,-0.22674682059132084,-0.22674682059132084
South Korea,2019,好感度%（四级题，1-2档）,34.1,63.6,983.0,Pew Research Center,Pew_2019_34国,0.7374347256485225,0.5520727481702634,12.0,2.3258335732966278,0.6712908790330999,12.0,1.9317141936937279,1.48794411095971,3.0,3.9166666666666665,0.057735026918962505,12.0,-0.5184861231441569,-0.5184861231441569
South Korea,2020,好感度%（四级题，1-2档）,24.6,74.2,1177.0,Pew Research Center,Pew_2020夏_14国,0.7306536006254393,0.7604020063788717,12.0,2.429721325245516,0.9703785696698292,12.0,,,,4.116666666666666,0.03892494720807644,12.0,-1.1483777991105075,-1.1483777991105075
Spain,2005,好感度%（四级题，1-2档）,56.6,20.6,580.0,Pew Research Center,Pew_2005_22国,1.3317610862850888,1.2408261508535359,12.0,2.6894377136198098,1.8074215254671528,12.0,2.2812714239666225,0.8432073177156003,12.0,,,,0.9733625830919368,0.9733625830919368
Spain,2006,好感度%（四级题，1-2档）,48.5,32.4,792.0,Pew Research Center,Pew_2006_15国,0.8984530478702211,2.103474822291299,12.0,2.4301152706700666,1.60229568240686,12.0,2.5549986189361085,1.5387384436929719,12.0,,,,0.436297048846943,0.436297048846943
Spain,2008,好感度%（四级题，1-2档）,30.3,56.4,652.0,Pew Research Center,Pew_2008_24国,1.1440891749853432,1.4583720663796174,12.0,1.5205258602338414,2.637723079144409,12.0,1.7617779307737413,2.5422133380742586,12.0,,,,-0.7704427935306971,-0.7704427935306971
Spain,2009,好感度%（四级题，1-2档）,40.3,41.1,610.0,Pew Research Center,Pew_2009春_25国,0.8554280304563848,1.1680859928733218,12.0,0.44739904288153703,2.039989348685951,12.0,1.7508829436786024,3.4081437723227492,12.0,,,,-0.10739892409243353,-0.10739892409243353
Spain,2010,好感度%（四级题，1-2档）,46.8,37.2,634.0,Pew Research Center,Pew_2010_22国,1.3514970490578786,1.3176906754907378,12.0,2.183964562262596,1.0098632722290746,12.0,3.42045146169863,0.5595982388306932,12.0,,,,0.32357959104243794,0.32357959104243794
Spain,2011,好感度%（四级题，1-2档）,55.3,39.5,948.0,Pew Research Center,Pew_2011_23国,1.917927796127218,0.9718436620306933,12.0,0.7992683418363017,1.4474011449693371,12.0,3.245606119585215,1.3482816969667901,12.0,,,,0.8871668800649622,0.8871668800649622
Spain,2012,好感度%（四级题，1-2档）,47.9,46.2,941.0,Pew Research Center,Pew_2012_21国,0.9906040459768853,0.960390587828268,12.0,-0.10160989852691495,3.485257749730654,12.0,3.068791377094508,0.9162319964890776,12.0,,,,0.3965144166806471,0.3965144166806471
Spain,2013,好感度%（四级题，1-2档）,47.3,46.7,940.0,Pew Research Center,Pew_2013_39国,0.521344753494284,1.633105316761266,12.0,0.10834315973286775,1.7244625524881247,12.0,1.585219614705742,2.490387569628315,12.0,,,,0.35673178451435117,0.35673178451435117
Spain,2014,好感度%（四级题，1-2档）,38.1,54.8,937.0,Pew Research Center,Pew_2014_44国,0.8186269354556587,1.530833483614832,12.0,-0.10418423932400674,1.9996516676371718,12.0,-0.039354763819520855,3.6078889835109202,12.0,,,,-0.2532685753688513,-0.2532685753688513
Spain,2016,好感度%（四级题，1-2档）,28.5,57.0,857.0,Pew Research Center,Pew_2016_19国,1.2761758373924692,0.8515570651840901,12.0,0.5573544830643592,3.841566691820268,12.0,-4.816555401020174,2.9349508620412212,12.0,,,,-0.8897906900295847,-0.8897906900295847
Spain,2017,好感度%（四级题，1-2档）,41.6,46.6,882.0,Pew Research Center,Pew_2017_38国,1.1863508380186476,0.7143408277103781,12.0,1.8784553936901973,2.8317090131410994,12.0,2.8382192815359857,2.874893237332984,12.0,,,,-0.02120322106545895,-0.02120322106545895
Spain,2018,好感度%（四级题，1-2档）,39.7,51.3,915.0,Pew Research Center,Pew_2018_27国,1.4897181972829954,1.0308090237101544,12.0,1.2080535040989135,2.6665965122327715,12.0,4.26055929761351,1.2066478239707028,12.0,,,,-0.14718155625872897,-0.14718155625872897
Spain,2019,好感度%（四级题，1-2档）,38.0,54.5,989.0,Pew Research Center,Pew_2019_34国,0.9927293275195274,0.9212862378929482,12.0,1.3348231512932471,2.128836561822989,12.0,5.763283959452512,0.0,3.0,,,,-0.259899014063234,-0.259899014063234
Spain,2020,好感度%（四级题，1-2档）,36.2,62.2,1025.0,Pew Research Center,Pew_2020夏_14国,1.3904970194754762,0.8938156726942241,12.0,1.3975933451029097,1.6474434766148647,12.0,,,,,,,-0.37924691056212134,-0.37924691056212134
Thailand,2014,好感度%（四级题，1-2档）,71.9,17.3,892.0,Pew Research Center,Pew_2014_44国,0.7028102557091928,0.7077490207252412,12.0,0.6280919718550243,2.0203189976073403,12.0,3.3216060320534617,1.9923267384428207,12.0,,,,1.9878197033324807,1.9878197033324807
United States,2005,好感度%（四级题，1-2档）,42.5,36.2,787.0,Pew Research Center,Pew_2005_22国,1.1417897920272344,0.5626105616274387,12.0,1.1835918164381038,0.6681363192229852,12.0,1.3742190492445205,0.8348726496839558,12.0,0.4166666666666667,0.2167249338901663,12.0,0.0384707271839847,0.0384707271839847
United States,2006,好感度%（四级题，1-2档）,51.1,30.9,821.0,Pew Research Center,Pew_2006_15国,1.345826184968731,0.3127820821043523,12.0,1.5278125656792596,0.49992821678180005,12.0,1.168320658676477,0.7956828104999681,12.0,1.2666666666666666,0.45990776413880147,12.0,0.6086884549008917,0.6086884549008917
United States,2010,好感度%（四级题，1-2档）,47.7,39.1,870.0,Pew Research Center,Pew_2010_22国,0.5585908676480943,0.5269713346736318,12.0,0.6932293643957855,0.5097328440509237,12.0,0.14325661144066973,1.019421193650324,12.0,1.0583333333333333,0.12401124093721456,12.0,0.3832535392918821,0.3832535392918821
United States,2011,好感度%（四级题，1-2档）,47.8,40.4,882.0,Pew Research Center,Pew_2011_23国,0.5158016023561268,0.33034737912995676,12.0,0.9183044284846894,0.6559184138358861,12.0,0.8443997393128643,1.1274266236238693,12.0,1.9749999999999999,0.10552897060221728,12.0,0.38988397798626434,0.38988397798626434
United Kingdom,2014,好感度%（四级题，1-2档）,43.2,41.2,844.0,Pew Research Center,Pew_2014_44国,1.2871643688812797,0.6617216238978186,12.0,1.6776130099348252,1.0347879250817762,12.0,2.194519660706654,1.1200927608819475,12.0,5.058333333333334,0.16764862244009224,12.0,0.08488379804466335,0.08488379804466335
United Kingdom,2016,好感度%（四级题，1-2档）,36.4,45.3,1194.0,Pew Research Center,Pew_2016_19国,1.201010037605441,0.4107666159599278,12.0,2.1169418303738303,0.9541140536422981,12.0,0.6816050838836686,3.0904767350471443,12.0,5.1,0.0,12.0,-0.3659860331733563,-0.3659860331733563
United Kingdom,2017,好感度%（四级题，1-2档）,43.7,39.8,890.0,Pew Research Center,Pew_2017_38国,1.3310564364673205,0.23502237926673752,12.0,2.3346839891443936,0.6663910066470305,12.0,1.4506479882801757,2.8174936380110247,12.0,5.108333333333333,0.028867513459481384,12.0,0.11803599151657655,0.11803599151657655
United Kingdom,2018,好感度%（四级题，1-2档）,48.9,37.8,871.0,Pew Research Center,Pew_2018_27国,1.6245504341258752,0.751672504582912,12.0,1.4929599220242709,1.545628226488536,12.0,1.3766866111436056,2.011504310303948,12.0,5.075,0.2832441927511891,12.0,0.4628188036244735,0.4628188036244735
United Kingdom,2019,好感度%（四级题，1-2档）,35.5,59.6,980.0,Pew Research Center,Pew_2019_34国,0.6260554133265432,0.5099313291836438,12.0,0.36884763892612343,1.465424893610064,12.0,-1.8461583656968659,2.0176723582720717,3.0,4.05,0.4316985480212281,12.0,-0.4256599814228,-0.4256599814228
United Kingdom,2020,好感度%（四级题，1-2档）,21.0,76.0,973.0,Pew Research Center,Pew_2020夏_14国,0.21158940927826717,0.5073422609431869,12.0,-0.16378302182418045,0.9053677236929575,12.0,,,,2.566666666666667,0.763167244071863,12.0,-1.3870735921082826,-1.3870735921082826
United States,2008,好感度%（四级题，1-2档）,34.4,45.9,803.0,Pew Research Center,Pew_2008_24国,0.8025543457690336,0.6105304549877749,12.0,1.344502934350425,0.6326486839403364,12.0,1.0459373463585628,0.8038791649536837,12.0,0.9916666666666667,0.21087839379532697,12.0,-0.4985948070610091,-0.4985948070610091
United States,2009,好感度%（四级题，1-2档）,47.0,41.6,886.0,Pew Research Center,Pew_2009春_25国,1.0325611923218647,0.31211686337846883,12.0,1.5213515798151798,0.46551147217444877,12.0,0.6722143339997381,0.6881636090492098,12.0,1.0416666666666667,0.40554863699647287,12.0,0.3368404684312034,0.3368404684312034
United States,2012,好感度%（四级题，1-2档）,37.2,45.6,837.0,Pew Research Center,Pew_2012_21国,0.40949485797425744,0.3498715535822734,12.0,0.7764998235574047,0.42285300951532456,12.0,0.07445661554871208,0.9282943862263634,12.0,1.7666666666666666,0.0984731927834663,12.0,-0.31294252361829494,-0.31294252361829494
United States,2013,好感度%（四级题，1-2档）,33.3,54.8,883.0,Pew Research Center,Pew_2013_39国,0.5792150619748572,0.27000139469123297,12.0,1.0430382795752688,0.6463941965723914,12.0,0.2789297289526497,0.9316114681525672,12.0,2.066666666666667,0.23094010767585021,12.0,-0.5715296326992182,-0.5715296326992182
United States,2014,好感度%（四级题，1-2档）,31.6,59.3,911.0,Pew Research Center,Pew_2014_44国,0.28580797536387514,0.4153601481599513,12.0,1.0972773691817348,0.7970362467128586,12.0,0.4959915263096182,1.177605572455225,12.0,1.5333333333333332,0.37009417310962495,12.0,-0.6842470905037228,-0.6842470905037228
United States,2016,好感度%（四级题，1-2档）,34.7,56.6,916.0,Pew Research Center,Pew_2016_19国,0.09838758112169098,0.3171574830173457,12.0,0.82352427617201,0.6775501963288092,12.0,0.17090191941443159,0.7601623927369316,12.0,0.325,0.6621246792780728,12.0,-0.4787034909778609,-0.4787034909778609
United States,2017,好感度%（四级题，1-2档）,40.7,52.0,1396.0,Pew Research Center,Pew_2017_38国,0.2610713940296166,0.3613082915279584,12.0,0.8699337596427866,0.5182477311089223,12.0,-0.17276100178260886,0.873754934843437,12.0,-1.4333333333333333,0.49787426914712907,12.0,-0.0808771693149026,-0.0808771693149026
United States,2018,好感度%（四级题，1-2档）,37.6,50.0,1314.0,Pew Research Center,Pew_2018_27国,-0.09904003757135271,0.3960967122444925,12.0,0.24748221216655356,0.7207667728545103,12.0,-1.3267216082920803,0.7823299693254339,12.0,-3.6916666666666664,1.0361276977576688,12.0,-0.2864207688407645,-0.2864207688407645
United States,2019,好感度%（四级题，1-2档）,23.7,65.2,1336.0,Pew Research Center,Pew_2019_34国,-0.15000377710368187,0.2997505082900922,12.0,0.714071130180269,0.5460893035352364,12.0,0.4042627503250067,0.8467493830877694,3.0,-5.433333333333334,0.4228331571528879,12.0,-1.2080517473599512,-1.2080517473599512
