db,spec,trade,h,Est,SE,pv,cum,n
ICEWS,IW-Export,Trade_Exports,4,-0.000549286131815134,0.00443299057774893,0.901387558679837,0.0165195761620648,5897
ICEWS,IW-Export,Trade_Exports,5,0.000375914068416167,0.00500127985127247,0.940084566041491,0.0165195761620648,5872
ICEWS,IW-Export,Trade_Exports,6,0.00371793810997748,0.0052217142696611,0.476455579472885,0.0165195761620648,5847
ICEWS,IW-Export,Trade_Imports,0,-0.00281541828935262,0.00679174733954601,0.678482199306215,-0.0102397380965296,5997
ICEWS,IW-Export,Trade_Imports,1,-0.000993855798134857,0.00614965942891773,0.871611786164742,-0.0102397380965296,5972
ICEWS,IW-Export,Trade_Imports,2,-8.50424394721842e-05,0.00614180006162345,0.98895244380748,-0.0102397380965296,5947
ICEWS,IW-Export,Trade_Imports,3,-0.00178451210788489,0.00733318852201085,0.807736314528498,-0.0102397380965296,5922
ICEWS,IW-Export,Trade_Imports,4,-0.00244086030398334,0.00863520076035911,0.777434422501105,-0.0102397380965296,5897
ICEWS,IW-Export,Trade_Imports,5,-0.00137054700821097,0.00816088238501577,0.866629669813898,-0.0102397380965296,5872
ICEWS,IW-Export,Trade_Imports,6,-0.000749502149490747,0.00763905159523251,0.921841329905777,-0.0102397380965296,5847
ICEWS,IW-Import,Trade_Total,0,0.00371503113109678,0.00402878283003129,0.356464703178038,0.0161344685717184,6003
ICEWS,IW-Import,Trade_Total,1,0.00226015251088246,0.00398149013495891,0.570262476350624,0.0161344685717184,5978
ICEWS,IW-Import,Trade_Total,2,0.0039734157916457,0.00322800993297439,0.218353504437861,0.0161344685717184,5953
ICEWS,IW-Import,Trade_Total,3,0.00110137152396439,0.00281961037841368,0.696084611475426,0.0161344685717184,5928
ICEWS,IW-Import,Trade_Total,4,0.00165412572266943,0.00348066316119972,0.634620964270061,0.0161344685717184,5903
ICEWS,IW-Import,Trade_Total,5,0.00152563133398226,0.00488627612409849,0.754867392147336,0.0161344685717184,5878
ICEWS,IW-Import,Trade_Total,6,0.00190474055747734,0.004594765934489,0.678474490217434,0.0161344685717184,5853
ICEWS,IW-Import,Trade_Exports,0,0.00736900380684583,0.00317343484491703,0.0202280478226582,0.024608186866649,6003
ICEWS,IW-Import,Trade_Exports,1,0.00442605939711343,0.00365614980756089,0.226056668778907,0.024608186866649,5978
ICEWS,IW-Import,Trade_Exports,2,0.00581762960884528,0.00278613501046856,0.0367920167704702,0.024608186866649,5953
ICEWS,IW-Import,Trade_Exports,3,0.000470112480366753,0.00310327765759504,0.879589974389499,0.024608186866649,5928
ICEWS,IW-Import,Trade_Exports,4,0.000953702436401518,0.00280444057820638,0.733804799108087,0.024608186866649,5903
ICEWS,IW-Import,Trade_Exports,5,0.00228672117011862,0.00348130610894706,0.511272706131542,0.024608186866649,5878
ICEWS,IW-Import,Trade_Exports,6,0.00328495796695754,0.00378352005879278,0.385269541326762,0.024608186866649,5853
