db,version,country,event_name,category,post_month,shock
GDELT,v3,Japan,Japan approves Fukushima water release,Diplomatic protest / friction,0,-0.07629044240886232
GDELT,v3,Japan,Japan approves Fukushima water release,Diplomatic protest / friction,1,-0.8813466356801888
GDELT,v3,Japan,Japan approves Fukushima water release,Diplomatic protest / friction,3,-0.7006475617124229
GDELT,v3,Japan,Japan approves Fukushima water release,Diplomatic protest / friction,6,-0.8050376722667606
GDELT,v3,Japan,Japan approves Fukushima water release,Diplomatic protest / friction,12,-1.5093347088427496
GDELT,v3,Japan,Taiwan Tensions,Sovereignty dispute,0,-2.0302197917943823
GDELT,v3,Japan,Taiwan Tensions,Sovereignty dispute,1,-0.47822183393345935
GDELT,v3,Japan,Taiwan Tensions,Sovereignty dispute,3,0.6072751885660825
GDELT,v3,Japan,Taiwan Tensions,Sovereignty dispute,6,1.1917212539922268
GDELT,v3,Japan,Taiwan Tensions,Sovereignty dispute,12,-0.13698608216884328
GDELT,v3,Japan,Japanese PM Takaichi links Taiwan contingency to 'survival-threatening situation',Negative strategic positioning,0,-0.1422012450923968
GDELT,v3,Japan,Japanese PM Takaichi links Taiwan contingency to 'survival-threatening situation',Negative strategic positioning,1,-0.9928509218360064
GDELT,v3,Malaysia,China-Malaysia Joint Communique on strategic cooperation,Strategic partnership upgrade,0,0.553043853723252
GDELT,v3,Malaysia,China-Malaysia Joint Communique on strategic cooperation,Strategic partnership upgrade,1,-2.268007078712727
GDELT,v3,Malaysia,China-Malaysia Joint Communique on strategic cooperation,Strategic partnership upgrade,3,-1.2048311729566563
GDELT,v3,Malaysia,China-Malaysia Joint Communique on strategic cooperation,Strategic partnership upgrade,6,-0.5460864341134151
GDELT,v3,Malaysia,China-Malaysia Joint Communique on strategic cooperation,Strategic partnership upgrade,12,-0.05590453369640502
GDELT,v3,Malaysia,China-Malaysia comprehensive strategic partnership established,Strategic partnership upgrade,0,1.0913536146103666
GDELT,v3,Malaysia,China-Malaysia comprehensive strategic partnership established,Strategic partnership upgrade,1,-0.24746084342387437
GDELT,v3,Malaysia,China-Malaysia comprehensive strategic partnership established,Strategic partnership upgrade,3,0.3702966124487161
GDELT,v3,Malaysia,China-Malaysia comprehensive strategic partnership established,Strategic partnership upgrade,6,-0.4332196917389866
GDELT,v3,Malaysia,China-Malaysia comprehensive strategic partnership established,Strategic partnership upgrade,12,0.31342056043894456
GDELT,v3,Malaysia,Malaysia Airlines Flight MH370 disappearance,Pandemic / disaster shock,0,-0.2910733356873797
GDELT,v3,Malaysia,Malaysia Airlines Flight MH370 disappearance,Pandemic / disaster shock,1,-0.8308489650403642
GDELT,v3,Malaysia,Malaysia Airlines Flight MH370 disappearance,Pandemic / disaster shock,3,0.292512202878663
GDELT,v3,Malaysia,Malaysia Airlines Flight MH370 disappearance,Pandemic / disaster shock,6,0.6178249331878257
GDELT,v3,Malaysia,Malaysia Airlines Flight MH370 disappearance,Pandemic / disaster shock,12,0.14508311870759227
GDELT,v3,Malaysia,China-Malaysia Littoral Mission Ships defense deal,Military / security cooperation,0,0.4376499540181509
GDELT,v3,Malaysia,China-Malaysia Littoral Mission Ships defense deal,Military / security cooperation,1,-0.8161921518863011
GDELT,v3,Malaysia,China-Malaysia Littoral Mission Ships defense deal,Military / security cooperation,3,-2.0464373280287704
GDELT,v3,Malaysia,China-Malaysia Littoral Mission Ships defense deal,Military / security cooperation,6,-0.512138510439468
GDELT,v3,Malaysia,China-Malaysia Littoral Mission Ships defense deal,Military / security cooperation,12,-0.3467439430687549
GDELT,v3,Malaysia,Malaysia suspends China-backed East Coast Rail Link project,Policy shift / domestic politics,0,0.6440518748094284
GDELT,v3,Malaysia,Malaysia suspends China-backed East Coast Rail Link project,Policy shift / domestic politics,1,0.6476172599931604
GDELT,v3,Malaysia,Malaysia suspends China-backed East Coast Rail Link project,Policy shift / domestic politics,3,0.4331059344195356
GDELT,v3,Malaysia,Malaysia suspends China-backed East Coast Rail Link project,Policy shift / domestic politics,6,0.8258166000017055
GDELT,v3,Malaysia,Malaysia suspends China-backed East Coast Rail Link project,Policy shift / domestic politics,12,-0.28889733753082614
GDELT,v3,Malaysia,East Coast Rail Link reinstated at reduced cost,Economic win-win cooperation,0,1.238646821034519
GDELT,v3,Malaysia,East Coast Rail Link reinstated at reduced cost,Economic win-win cooperation,1,0.14875175647059447
GDELT,v3,Malaysia,East Coast Rail Link reinstated at reduced cost,Economic win-win cooperation,3,-0.7769716857590268
GDELT,v3,Malaysia,East Coast Rail Link reinstated at reduced cost,Economic win-win cooperation,6,-0.8931110332493855
GDELT,v3,Malaysia,East Coast Rail Link reinstated at reduced cost,Economic win-win cooperation,12,-0.6711199008600264
GDELT,v3,Malaysia,Xi-Mahathir phone call on COVID-19 cooperation,Pandemic / crisis aid,0,-0.3163634661720186
GDELT,v3,Malaysia,Xi-Mahathir phone call on COVID-19 cooperation,Pandemic / crisis aid,1,0.5621152592025963
GDELT,v3,Malaysia,Xi-Mahathir phone call on COVID-19 cooperation,Pandemic / crisis aid,3,1.0443997144352832
GDELT,v3,Malaysia,Xi-Mahathir phone call on COVID-19 cooperation,Pandemic / crisis aid,6,-0.7742053329498807
GDELT,v3,Malaysia,Xi-Mahathir phone call on COVID-19 cooperation,Pandemic / crisis aid,12,1.428576649926614
GDELT,v3,Malaysia,Chinese survey ship Haiyang Dizhi 8 tags Malaysian drillship West Capella in South China Sea,Sovereignty dispute,0,-0.09087831516857747
GDELT,v3,Malaysia,Chinese survey ship Haiyang Dizhi 8 tags Malaysian drillship West Capella in South China Sea,Sovereignty dispute,1,0.8284209143873777
GDELT,v3,Malaysia,Chinese survey ship Haiyang Dizhi 8 tags Malaysian drillship West Capella in South China Sea,Sovereignty dispute,3,-0.6297285040791465
GDELT,v3,Malaysia,Chinese survey ship Haiyang Dizhi 8 tags Malaysian drillship West Capella in South China Sea,Sovereignty dispute,6,-0.016837186251045355
GDELT,v3,Malaysia,Chinese survey ship Haiyang Dizhi 8 tags Malaysian drillship West Capella in South China Sea,Sovereignty dispute,12,-0.4645093344690139
GDELT,v3,Malaysia,China-Malaysia reciprocal visa-free entry policy,Cultural / people-to-people cooperation,0,0.24847842295855593
GDELT,v3,Malaysia,China-Malaysia reciprocal visa-free entry policy,Cultural / people-to-people cooperation,1,0.004473865699551993
GDELT,v3,Malaysia,China-Malaysia reciprocal visa-free entry policy,Cultural / people-to-people cooperation,3,-0.0692592014402802
GDELT,v3,Malaysia,China-Malaysia reciprocal visa-free entry policy,Cultural / people-to-people cooperation,6,0.306046492808127
GDELT,v3,Malaysia,China-Malaysia reciprocal visa-free entry policy,Cultural / people-to-people cooperation,12,-0.15098606194797326
GDELT,v3,Malaysia,Joint Statement on Deepening Comprehensive Strategic Partnership towards Community with Shared Future,Strategic partnership upgrade,0,0.2709108086806882
GDELT,v3,Malaysia,Joint Statement on Deepening Comprehensive Strategic Partnership towards Community with Shared Future,Strategic partnership upgrade,1,-0.0858628624365132
GDELT,v3,Malaysia,Joint Statement on Deepening Comprehensive Strategic Partnership towards Community with Shared Future,Strategic partnership upgrade,3,-0.23459019316861363
GDELT,v3,Malaysia,Joint Statement on Deepening Comprehensive Strategic Partnership towards Community with Shared Future,Strategic partnership upgrade,6,-0.1861217460754121
GDELT,v3,Malaysia,Joint Statement on Deepening Comprehensive Strategic Partnership towards Community with Shared Future,Strategic partnership upgrade,12,-0.2946040203570235
GDELT,v3,Malaysia,Joint Statement on High-level Strategic China-Malaysia Community with Shared Future,Strategic partnership upgrade,0,0.9342584148993176
GDELT,v3,Malaysia,Joint Statement on High-level Strategic China-Malaysia Community with Shared Future,Strategic partnership upgrade,1,0.6219685339554133
GDELT,v3,Malaysia,Joint Statement on High-level Strategic China-Malaysia Community with Shared Future,Strategic partnership upgrade,3,0.5443519493118647
GDELT,v3,Malaysia,Joint Statement on High-level Strategic China-Malaysia Community with Shared Future,Strategic partnership upgrade,6,0.8160830223947493
GDELT,v3,Mexico,Mexico requests WTO consultations on Chinese industrial subsidy programs,Economic sanction / tariff barrier,0,-2.1647472570412405
GDELT,v3,Mexico,Mexico requests WTO consultations on Chinese industrial subsidy programs,Economic sanction / tariff barrier,1,-1.2624785263657423
GDELT,v3,Mexico,Mexico requests WTO consultations on Chinese industrial subsidy programs,Economic sanction / tariff barrier,3,1.2060019963607385
GDELT,v3,Mexico,Mexico requests WTO consultations on Chinese industrial subsidy programs,Economic sanction / tariff barrier,6,-0.7929017412577157
GDELT,v3,Mexico,Mexico requests WTO consultations on Chinese industrial subsidy programs,Economic sanction / tariff barrier,12,-2.166676008923489
GDELT,v3,Mexico,Transitional trade remedy measure replaces anti-dumping duties on Chinese goods,Economic sanction / tariff barrier,0,2.7221004318512696
GDELT,v3,Mexico,Transitional trade remedy measure replaces anti-dumping duties on Chinese goods,Economic sanction / tariff barrier,1,1.164261572263469
GDELT,v3,Mexico,Transitional trade remedy measure replaces anti-dumping duties on Chinese goods,Economic sanction / tariff barrier,3,-0.42538323794352917
GDELT,v3,Mexico,Transitional trade remedy measure replaces anti-dumping duties on Chinese goods,Economic sanction / tariff barrier,6,0.07642878492154881
GDELT,v3,Mexico,Transitional trade remedy measure replaces anti-dumping duties on Chinese goods,Economic sanction / tariff barrier,12,2.132495476630125
GDELT,v3,Mexico,Mexico cancels USD 3.7 billion Chinese-led bullet train contract,Policy shift / domestic politics,0,0.13993844912322007
GDELT,v3,Mexico,Mexico cancels USD 3.7 billion Chinese-led bullet train contract,Policy shift / domestic politics,1,0.43213906098822963
GDELT,v3,Mexico,Mexico cancels USD 3.7 billion Chinese-led bullet train contract,Policy shift / domestic politics,3,0.8504265752235127
GDELT,v3,Mexico,Mexico cancels USD 3.7 billion Chinese-led bullet train contract,Policy shift / domestic politics,6,-0.16133301188589866
GDELT,v3,Mexico,Mexico cancels USD 3.7 billion Chinese-led bullet train contract,Policy shift / domestic politics,12,0.6966100597989644
GDELT,v3,Mexico,China sends COVID-19 medical supplies and ventilators to Mexico,Pandemic / crisis aid,0,0.5575316556474086
GDELT,v3,Mexico,China sends COVID-19 medical supplies and ventilators to Mexico,Pandemic / crisis aid,1,-1.2332768192331318
GDELT,v3,Mexico,China sends COVID-19 medical supplies and ventilators to Mexico,Pandemic / crisis aid,3,-0.8923629425175423
GDELT,v3,Mexico,China sends COVID-19 medical supplies and ventilators to Mexico,Pandemic / crisis aid,6,0.6766825568766734
GDELT,v3,Mexico,China sends COVID-19 medical supplies and ventilators to Mexico,Pandemic / crisis aid,12,0.8347926565792527
GDELT,v3,Mexico,First shipment of Chinese Sinovac COVID-19 vaccine arrives in Mexico City,Pandemic / crisis aid,0,0.07325432361620976
GDELT,v3,Mexico,First shipment of Chinese Sinovac COVID-19 vaccine arrives in Mexico City,Pandemic / crisis aid,1,-1.537576018103421
GDELT,v3,Mexico,First shipment of Chinese Sinovac COVID-19 vaccine arrives in Mexico City,Pandemic / crisis aid,3,-0.642712469066478
GDELT,v3,Mexico,First shipment of Chinese Sinovac COVID-19 vaccine arrives in Mexico City,Pandemic / crisis aid,6,-0.9908572834929257
GDELT,v3,Mexico,First shipment of Chinese Sinovac COVID-19 vaccine arrives in Mexico City,Pandemic / crisis aid,12,-0.7982629732494897
GDELT,v3,Mexico,"Mexico amends Mining Law to nationalize lithium, affecting Ganfeng concessions",Policy shift / domestic politics,0,0.20027445702567093
GDELT,v3,Mexico,"Mexico amends Mining Law to nationalize lithium, affecting Ganfeng concessions",Policy shift / domestic politics,1,-1.1670216215315161
GDELT,v3,Mexico,"Mexico amends Mining Law to nationalize lithium, affecting Ganfeng concessions",Policy shift / domestic politics,3,-1.4216515898145659
GDELT,v3,Mexico,"Mexico amends Mining Law to nationalize lithium, affecting Ganfeng concessions",Policy shift / domestic politics,6,0.5163245257879865
GDELT,v3,Mexico,"Mexico amends Mining Law to nationalize lithium, affecting Ganfeng concessions",Policy shift / domestic politics,12,-0.7334201266232174
GDELT,v3,Mexico,Mexico raises tariffs on 392 Chinese product lines via presidential decree,Economic sanction / tariff barrier,0,1.239248084108164
GDELT,v3,Mexico,Mexico raises tariffs on 392 Chinese product lines via presidential decree,Economic sanction / tariff barrier,1,1.3640360443600377
GDELT,v3,Mexico,Mexico raises tariffs on 392 Chinese product lines via presidential decree,Economic sanction / tariff barrier,3,1.556827547516372
GDELT,v3,Mexico,Mexico raises tariffs on 392 Chinese product lines via presidential decree,Economic sanction / tariff barrier,6,-1.6683634942636034
GDELT,v3,Mexico,Mexico raises tariffs on 392 Chinese product lines via presidential decree,Economic sanction / tariff barrier,12,0.5490486980846878
GDELT,v3,Mexico,Mexico expands tariffs to 544 product lines with rates up to 50 percent,Economic sanction / tariff barrier,0,0.5375617167188976
GDELT,v3,Mexico,Mexico expands tariffs to 544 product lines with rates up to 50 percent,Economic sanction / tariff barrier,1,-0.3940654115473007
GDELT,v3,Mexico,Mexico expands tariffs to 544 product lines with rates up to 50 percent,Economic sanction / tariff barrier,3,1.6668312491933097
GDELT,v3,Mexico,Mexico expands tariffs to 544 product lines with rates up to 50 percent,Economic sanction / tariff barrier,6,-0.7529550670110351
GDELT,v3,Mexico,Mexico expands tariffs to 544 product lines with rates up to 50 percent,Economic sanction / tariff barrier,12,3.3624306646054603
GDELT,v3,Mexico,Mexico imposes additional 15-35 percent duties on 155 textile and apparel items,Economic sanction / tariff barrier,0,-1.0421985893010344
GDELT,v3,Mexico,Mexico imposes additional 15-35 percent duties on 155 textile and apparel items,Economic sanction / tariff barrier,1,0.551533774067898
GDELT,v3,Mexico,Mexico imposes additional 15-35 percent duties on 155 textile and apparel items,Economic sanction / tariff barrier,3,0.5254135861728753
GDELT,v3,Mexico,Mexico imposes additional 15-35 percent duties on 155 textile and apparel items,Economic sanction / tariff barrier,6,0.2314225241592116
GDELT,v3,Mexico,Mexico imposes additional 15-35 percent duties on 155 textile and apparel items,Economic sanction / tariff barrier,12,0.4263100109273694
GDELT,v3,Mexico,"Mexico enacts permanent tariffs on 1,463 products affecting Chinese imports",Economic sanction / tariff barrier,0,-0.05842541719135608
GDELT,v3,Netherlands,Open and pragmatic comprehensive partnership established,Strategic partnership upgrade,0,1.1451094867651932
GDELT,v3,Netherlands,Open and pragmatic comprehensive partnership established,Strategic partnership upgrade,1,4.348565617884923
GDELT,v3,Netherlands,Open and pragmatic comprehensive partnership established,Strategic partnership upgrade,3,0.9581566245244719
GDELT,v3,Netherlands,Open and pragmatic comprehensive partnership established,Strategic partnership upgrade,6,0.5402557818557767
GDELT,v3,Netherlands,Open and pragmatic comprehensive partnership established,Strategic partnership upgrade,12,1.04233555333135
GDELT,v3,Netherlands,22 countries including the Netherlands send joint UNHRC letter criticizing China's Xinjiang policy,Diplomatic protest / friction,0,-0.5589014728765729
GDELT,v3,Netherlands,22 countries including the Netherlands send joint UNHRC letter criticizing China's Xinjiang policy,Diplomatic protest / friction,1,-0.07555699392778226
GDELT,v3,Netherlands,22 countries including the Netherlands send joint UNHRC letter criticizing China's Xinjiang policy,Diplomatic protest / friction,3,-1.0706894506048676
GDELT,v3,Netherlands,22 countries including the Netherlands send joint UNHRC letter criticizing China's Xinjiang policy,Diplomatic protest / friction,6,-0.44580818953313783
GDELT,v3,Netherlands,22 countries including the Netherlands send joint UNHRC letter criticizing China's Xinjiang policy,Diplomatic protest / friction,12,0.13490359350102143
GDELT,v3,Netherlands,"Netherlands recalls 600,000 face masks purchased from China",Pandemic / disaster shock,0,-0.7528468423657569
GDELT,v3,Netherlands,"Netherlands recalls 600,000 face masks purchased from China",Pandemic / disaster shock,1,0.43919703165100044
GDELT,v3,Netherlands,"Netherlands recalls 600,000 face masks purchased from China",Pandemic / disaster shock,3,0.05666311772091126
GDELT,v3,Netherlands,"Netherlands recalls 600,000 face masks purchased from China",Pandemic / disaster shock,6,1.4965219372527927
GDELT,v3,Netherlands,"Netherlands recalls 600,000 face masks purchased from China",Pandemic / disaster shock,12,-0.5120269632087714
GDELT,v3,Netherlands,Netherlands announces export controls on advanced semiconductor equipment,Tech control / export restriction,0,-2.102885968478187
GDELT,v3,Netherlands,Netherlands announces export controls on advanced semiconductor equipment,Tech control / export restriction,1,-0.7669204138474086
GDELT,v3,Netherlands,Netherlands announces export controls on advanced semiconductor equipment,Tech control / export restriction,3,-0.3814310466257229
GDELT,v3,Netherlands,Netherlands announces export controls on advanced semiconductor equipment,Tech control / export restriction,6,-0.17854192448742978
GDELT,v3,Netherlands,Netherlands announces export controls on advanced semiconductor equipment,Tech control / export restriction,12,-1.6308557905798757
GDELT,v3,Philippines,"Tripartite Joint Marine Seismic Undertaking (JMSU) signed in Manila by China, Philippines and Vietnam",Sovereignty dispute,0,2.827894282149284
GDELT,v3,Philippines,"Tripartite Joint Marine Seismic Undertaking (JMSU) signed in Manila by China, Philippines and Vietnam",Sovereignty dispute,1,0.033316884962335536
GDELT,v3,Philippines,"Tripartite Joint Marine Seismic Undertaking (JMSU) signed in Manila by China, Philippines and Vietnam",Sovereignty dispute,3,-0.7948503218960035
GDELT,v3,Philippines,"Tripartite Joint Marine Seismic Undertaking (JMSU) signed in Manila by China, Philippines and Vietnam",Sovereignty dispute,6,-1.402653154746405
GDELT,v3,Philippines,"Tripartite Joint Marine Seismic Undertaking (JMSU) signed in Manila by China, Philippines and Vietnam",Sovereignty dispute,12,0.42331275714863126
GDELT,v3,Philippines,China and Philippines sign MOU on broadening agriculture and fisheries cooperation,Economic win-win cooperation,0,1.6783518197311196
GDELT,v3,Philippines,China and Philippines sign MOU on broadening agriculture and fisheries cooperation,Economic win-win cooperation,1,-0.393408199952729
GDELT,v3,Philippines,China and Philippines sign MOU on broadening agriculture and fisheries cooperation,Economic win-win cooperation,3,1.6027089372842553
GDELT,v3,Philippines,China and Philippines sign MOU on broadening agriculture and fisheries cooperation,Economic win-win cooperation,6,-0.8817402868625326
GDELT,v3,Philippines,China and Philippines sign MOU on broadening agriculture and fisheries cooperation,Economic win-win cooperation,12,0.34568110790431916
GDELT,v3,Philippines,Philippines signs Republic Act 9522 baselines law; China protests,Sovereignty dispute,0,-0.34212544767916536
GDELT,v3,Philippines,Philippines signs Republic Act 9522 baselines law; China protests,Sovereignty dispute,1,-1.1299222255880175
GDELT,v3,Philippines,Philippines signs Republic Act 9522 baselines law; China protests,Sovereignty dispute,3,-1.0055954164745302
GDELT,v3,Philippines,Philippines signs Republic Act 9522 baselines law; China protests,Sovereignty dispute,6,0.035941690659884784
GDELT,v3,Philippines,Philippines signs Republic Act 9522 baselines law; China protests,Sovereignty dispute,12,0.3928248534326772
GDELT,v3,Philippines,Chinese patrol boats harass Philippine survey vessel at Reed Bank,Sovereignty dispute,0,-1.4653825352544114
GDELT,v3,Philippines,Chinese patrol boats harass Philippine survey vessel at Reed Bank,Sovereignty dispute,1,-2.6789747678886506
GDELT,v3,Philippines,Chinese patrol boats harass Philippine survey vessel at Reed Bank,Sovereignty dispute,3,-1.8220709129819161
GDELT,v3,Philippines,Chinese patrol boats harass Philippine survey vessel at Reed Bank,Sovereignty dispute,6,0.19511069323832864
GDELT,v3,Philippines,Chinese patrol boats harass Philippine survey vessel at Reed Bank,Sovereignty dispute,12,-2.282937984920965
GDELT,v3,Philippines,Scarborough Shoal standoff,Sovereignty dispute,0,-0.06732809642086157
GDELT,v3,Philippines,Scarborough Shoal standoff,Sovereignty dispute,1,0.2222938914437964
GDELT,v3,Philippines,Scarborough Shoal standoff,Sovereignty dispute,3,-0.15686289623748562
GDELT,v3,Philippines,Scarborough Shoal standoff,Sovereignty dispute,6,0.10932960113603118
GDELT,v3,Philippines,Scarborough Shoal standoff,Sovereignty dispute,12,0.06121336557165913
GDELT,v3,Philippines,Philippines files SCS arbitration,Sovereignty dispute,0,-0.879816086762699
GDELT,v3,Philippines,Philippines files SCS arbitration,Sovereignty dispute,1,0.006216653670933825
GDELT,v3,Philippines,Philippines files SCS arbitration,Sovereignty dispute,3,0.22958727073506235
GDELT,v3,Philippines,Philippines files SCS arbitration,Sovereignty dispute,6,-0.34217645775373984
GDELT,v3,Philippines,Philippines files SCS arbitration,Sovereignty dispute,12,0.7230826205627789
GDELT,v3,Philippines,South China Sea tribunal ruling,Sovereignty dispute,0,0.9066219375673885
GDELT,v3,Philippines,South China Sea tribunal ruling,Sovereignty dispute,1,0.7803647253281358
GDELT,v3,Philippines,South China Sea tribunal ruling,Sovereignty dispute,3,1.4577936576739443
GDELT,v3,Philippines,South China Sea tribunal ruling,Sovereignty dispute,6,1.692532343453415
GDELT,v3,Philippines,South China Sea tribunal ruling,Sovereignty dispute,12,1.499502456583416
GDELT,v3,Philippines,China-Philippines BCM launched,Strategic partnership upgrade,0,0.3896184189313866
GDELT,v3,Philippines,China-Philippines BCM launched,Strategic partnership upgrade,1,-0.3165884907790074
GDELT,v3,Philippines,China-Philippines BCM launched,Strategic partnership upgrade,3,-0.136728540916628
GDELT,v3,Philippines,China-Philippines BCM launched,Strategic partnership upgrade,6,0.5806259367831595
GDELT,v3,Philippines,China-Philippines BCM launched,Strategic partnership upgrade,12,-1.038956891006261
GDELT,v3,Philippines,Philippines-China MoU on oil and gas development in West Philippine Sea,Economic win-win cooperation,0,0.9110002543709536
GDELT,v3,Philippines,Philippines-China MoU on oil and gas development in West Philippine Sea,Economic win-win cooperation,1,0.6818836507366791
GDELT,v3,Philippines,Philippines-China MoU on oil and gas development in West Philippine Sea,Economic win-win cooperation,3,-1.5684762176197435
GDELT,v3,Philippines,Philippines-China MoU on oil and gas development in West Philippine Sea,Economic win-win cooperation,6,-0.41667073760274026
GDELT,v3,Philippines,Philippines-China MoU on oil and gas development in West Philippine Sea,Economic win-win cooperation,12,-1.0234349519742654
GDELT,v3,Philippines,Reed Bank/Gem-Ver collision,Sovereignty dispute,0,-0.38885484589854136
GDELT,v3,Philippines,Reed Bank/Gem-Ver collision,Sovereignty dispute,1,-0.2385129927222446
GDELT,v3,Philippines,Reed Bank/Gem-Ver collision,Sovereignty dispute,3,-0.3595083115107288
GDELT,v3,Philippines,Reed Bank/Gem-Ver collision,Sovereignty dispute,6,-0.1925967029859865
GDELT,v3,Philippines,Reed Bank/Gem-Ver collision,Sovereignty dispute,12,-0.190732571369472
GDELT,v3,Philippines,US Base Expansion,Sovereignty dispute,0,-1.396916177580982
GDELT,v3,Philippines,US Base Expansion,Sovereignty dispute,1,-1.5212366927876868
GDELT,v3,Philippines,US Base Expansion,Sovereignty dispute,3,-1.4616994306649573
GDELT,v3,Philippines,US Base Expansion,Sovereignty dispute,6,-2.018395040529466
GDELT,v3,Philippines,US Base Expansion,Sovereignty dispute,12,-2.1760180906091424
GDELT,v3,Philippines,Second Thomas Shoal water cannon,Sovereignty dispute,0,-1.3467474381518179
GDELT,v3,Philippines,Second Thomas Shoal water cannon,Sovereignty dispute,1,-1.6482293381056898
GDELT,v3,Philippines,Second Thomas Shoal water cannon,Sovereignty dispute,3,-2.060062471422043
GDELT,v3,Philippines,Second Thomas Shoal water cannon,Sovereignty dispute,6,-1.504370488231494
GDELT,v3,Philippines,Second Thomas Shoal water cannon,Sovereignty dispute,12,-2.3779410941757426
GDELT,v3,Russia,Supplementary agreement on China-Russia eastern border signed,Strategic partnership upgrade,0,0.11552178718213524
GDELT,v3,Russia,Supplementary agreement on China-Russia eastern border signed,Strategic partnership upgrade,1,-0.4962886153707997
GDELT,v3,Russia,Supplementary agreement on China-Russia eastern border signed,Strategic partnership upgrade,3,0.38030634397361807
GDELT,v3,Russia,Supplementary agreement on China-Russia eastern border signed,Strategic partnership upgrade,6,-1.7861486929662367
GDELT,v3,Russia,Supplementary agreement on China-Russia eastern border signed,Strategic partnership upgrade,12,0.7629595783927434
GDELT,v3,Russia,Peace Mission 2005 joint military exercise,Military / security cooperation,0,-1.069899407964461
GDELT,v3,Russia,Peace Mission 2005 joint military exercise,Military / security cooperation,1,-0.14770571131735144
GDELT,v3,Russia,Peace Mission 2005 joint military exercise,Military / security cooperation,3,0.18602605029189578
GDELT,v3,Russia,Peace Mission 2005 joint military exercise,Military / security cooperation,6,-0.29997142441664826
GDELT,v3,Russia,Peace Mission 2005 joint military exercise,Military / security cooperation,12,-0.43665033719372315
GDELT,v3,Russia,Russia Year in China launched,Cultural / people-to-people cooperation,0,-0.2678625568597026
GDELT,v3,Russia,Russia Year in China launched,Cultural / people-to-people cooperation,1,-0.6044328394255827
GDELT,v3,Russia,Russia Year in China launched,Cultural / people-to-people cooperation,3,-1.3026942620343434
GDELT,v3,Russia,Russia Year in China launched,Cultural / people-to-people cooperation,6,-0.4103275434525333
GDELT,v3,Russia,Russia Year in China launched,Cultural / people-to-people cooperation,12,-2.037943108711925
GDELT,v3,Russia,Heixiazi Island handover and border marker unveiling,Strategic partnership upgrade,0,0.02676581590665883
GDELT,v3,Russia,Heixiazi Island handover and border marker unveiling,Strategic partnership upgrade,1,0.9797902604522655
GDELT,v3,Russia,Heixiazi Island handover and border marker unveiling,Strategic partnership upgrade,3,0.4324803058060791
GDELT,v3,Russia,Heixiazi Island handover and border marker unveiling,Strategic partnership upgrade,6,1.1012216258778373
GDELT,v3,Russia,Heixiazi Island handover and border marker unveiling,Strategic partnership upgrade,12,0.87911000736222
GDELT,v3,Russia,New Star cargo ship sunk by Russian coast guard,Diplomatic protest / friction,0,-0.45512816046008897
GDELT,v3,Russia,New Star cargo ship sunk by Russian coast guard,Diplomatic protest / friction,1,-0.5227733844315068
GDELT,v3,Russia,New Star cargo ship sunk by Russian coast guard,Diplomatic protest / friction,3,0.12152798976849621
GDELT,v3,Russia,New Star cargo ship sunk by Russian coast guard,Diplomatic protest / friction,6,-0.1729619460810372
GDELT,v3,Russia,New Star cargo ship sunk by Russian coast guard,Diplomatic protest / friction,12,-1.0594667717927464
GDELT,v3,Russia,China-Russia crude oil pipeline completed,Economic win-win cooperation,0,0.14129887499046423
GDELT,v3,Russia,China-Russia crude oil pipeline completed,Economic win-win cooperation,1,0.8687119771551253
GDELT,v3,Russia,China-Russia crude oil pipeline completed,Economic win-win cooperation,3,0.05327524160559283
GDELT,v3,Russia,China-Russia crude oil pipeline completed,Economic win-win cooperation,6,-1.8219507289017105
GDELT,v3,Russia,China-Russia crude oil pipeline completed,Economic win-win cooperation,12,-1.0556607804766898
GDELT,v3,Russia,Treaty of Good-Neighborliness 10th anniversary joint statement,Strategic partnership upgrade,0,0.90163177589179
GDELT,v3,Russia,Treaty of Good-Neighborliness 10th anniversary joint statement,Strategic partnership upgrade,1,-0.26743843261800393
GDELT,v3,Russia,Treaty of Good-Neighborliness 10th anniversary joint statement,Strategic partnership upgrade,3,-0.18141793248780758
GDELT,v3,Russia,Treaty of Good-Neighborliness 10th anniversary joint statement,Strategic partnership upgrade,6,-0.16517755484858654
GDELT,v3,Russia,Treaty of Good-Neighborliness 10th anniversary joint statement,Strategic partnership upgrade,12,1.424146094237937
GDELT,v3,Russia,Russian coast guard fires on Chinese fishing vessel,Diplomatic protest / friction,0,-2.2924092709657242
GDELT,v3,Russia,Russian coast guard fires on Chinese fishing vessel,Diplomatic protest / friction,1,-1.117035806896196
GDELT,v3,Russia,Russian coast guard fires on Chinese fishing vessel,Diplomatic protest / friction,3,-1.9902427832513383
GDELT,v3,Russia,Russian coast guard fires on Chinese fishing vessel,Diplomatic protest / friction,6,0.14869913413157176
GDELT,v3,Russia,Russian coast guard fires on Chinese fishing vessel,Diplomatic protest / friction,12,-0.3960514713420946
GDELT,v3,Russia,East-route gas supply contract signed,Economic win-win cooperation,0,1.1839396709290795
GDELT,v3,Russia,East-route gas supply contract signed,Economic win-win cooperation,1,1.1930561120703618
GDELT,v3,Russia,East-route gas supply contract signed,Economic win-win cooperation,3,0.09456522130806766
GDELT,v3,Russia,East-route gas supply contract signed,Economic win-win cooperation,6,-0.17836232327285773
