Partner,Index_Type,YearMonth,Index_Value
Australia,Aggregated,2011-09,1.4364093075085744
Australia,Aggregated,2011-10,0.5881612264122236
Australia,Aggregated,2011-11,1.166299668496256
Australia,Aggregated,2011-12,1.3448270377636824
Australia,Aggregated,2012-01,0.6392252871025867
Australia,Aggregated,2012-02,1.4386535810343855
Australia,Aggregated,2012-03,0.05010856855296986
Australia,Aggregated,2012-04,0.2532820844708432
Australia,Aggregated,2012-05,0.5649526002155358
Australia,Aggregated,2012-06,1.0735973748331684
Australia,Aggregated,2012-07,1.1168859666429167
Australia,Aggregated,2012-08,0.2204364353497983
Australia,Aggregated,2012-09,0.5092993526835947
Australia,Aggregated,2012-10,1.3748697235948608
Australia,Aggregated,2012-11,1.2279220195394807
Australia,Aggregated,2012-12,1.3604684671400022
Australia,Aggregated,2013-01,0.33433528317438643
Australia,Aggregated,2013-02,0.9700577251116904
Australia,Aggregated,2013-03,1.134258217938072
Australia,Aggregated,2013-04,2.4688657080639675
Australia,Aggregated,2013-05,1.497679483168909
Australia,Aggregated,2013-06,1.4689508533649356
Australia,Aggregated,2013-07,1.428975502011376
Australia,Aggregated,2013-08,1.5393337855330014
Australia,Aggregated,2013-09,1.8481131103733954
Australia,Aggregated,2013-10,1.3972432772354288
Australia,Aggregated,2013-11,0.9723219100541591
Australia,Aggregated,2013-12,1.802667670709667
Australia,Aggregated,2014-01,1.992389269126022
Australia,Aggregated,2014-02,0.6935819793407774
Australia,Aggregated,2014-03,1.2825381762267707
Australia,Aggregated,2014-04,1.2418836892835916
Australia,Aggregated,2014-05,1.4069811569972384
Australia,Aggregated,2014-06,1.2259060108170186
Australia,Aggregated,2014-07,0.8212352582621616
Australia,Aggregated,2014-08,0.3632257823511438
Australia,Aggregated,2014-09,1.3163979038071787
Australia,Aggregated,2014-10,1.1407986405378843
Australia,Aggregated,2014-11,1.8136101321114673
Australia,Aggregated,2014-12,0.6789497214149254
Australia,Aggregated,2015-01,0.9488259879677674
Australia,Aggregated,2015-02,1.7395944044321663
Australia,Aggregated,2015-03,1.5104183434884941
Australia,Aggregated,2015-04,1.4156732285803493
Australia,Aggregated,2015-05,1.333935611103012
Australia,Aggregated,2015-06,1.5531116201095418
Australia,Aggregated,2015-07,1.7016229998338641
Australia,Aggregated,2015-08,1.6122274571038737
Australia,Aggregated,2015-09,1.8013308839422209
Australia,Aggregated,2015-10,1.949221111614948
Australia,Aggregated,2015-11,1.4603322042007782
Australia,Aggregated,2015-12,1.2009124370922901
Australia,Aggregated,2016-01,0.878115410642156
Australia,Aggregated,2016-02,0.9343181628785526
Australia,Aggregated,2016-03,0.457509895989169
Australia,Aggregated,2016-04,0.7905729825547709
Australia,Aggregated,2016-05,1.3226634441827816
Australia,Aggregated,2016-06,0.6525566987769196
Australia,Aggregated,2016-07,0.639736292420082
Australia,Aggregated,2016-08,-0.10275727990771877
Australia,Aggregated,2016-09,0.5820446799438184
Australia,Aggregated,2016-10,-0.4034322421286749
Australia,Aggregated,2016-11,0.6726185358440784
Australia,Aggregated,2016-12,1.2508128795995024
Australia,Aggregated,2017-01,0.6435053949854019
Australia,Aggregated,2017-02,1.51836830247038
Australia,Aggregated,2017-03,1.1650931213110862
Australia,Aggregated,2017-04,0.6193357908893002
Australia,Aggregated,2017-05,0.9032424842373548
Australia,Aggregated,2017-06,0.037596571640373
Australia,Aggregated,2017-07,0.4768710222191661
Australia,Aggregated,2017-08,1.0735443059359984
Australia,Aggregated,2017-09,1.2711210566614124
Australia,Aggregated,2017-10,0.7052240397872129
Australia,Aggregated,2017-11,1.446509647946053
Australia,Aggregated,2017-12,0.3346848862636733
Australia,Aggregated,2018-01,0.5299856687875018
Australia,Aggregated,2018-02,0.7125896636484335
Australia,Aggregated,2018-03,0.5416915348651994
Australia,Aggregated,2018-04,0.48514190339266783
Australia,Aggregated,2018-05,-0.022995911068949937
Australia,Aggregated,2018-06,0.28965306074064223
Australia,Aggregated,2018-07,0.374315731472608
Australia,Aggregated,2018-08,0.6408730927597244
Australia,Aggregated,2018-09,-0.2468579289979278
Australia,Aggregated,2018-10,0.6101721023942961
Australia,Aggregated,2018-11,0.7161698983907527
Australia,Aggregated,2018-12,0.4210830675053039
Australia,Aggregated,2019-01,0.16954169728755986
Australia,Aggregated,2019-02,-0.16446563850882434
Australia,Aggregated,2019-03,0.2880835051803583
Australia,Aggregated,2019-04,-0.038204317578417246
Australia,Aggregated,2019-05,0.31741723911360076
Australia,Aggregated,2019-06,-0.13318276117801275
Australia,Aggregated,2019-07,-0.16545667780667195
Australia,Aggregated,2019-08,-1.0371302733132701
Australia,Aggregated,2019-09,-0.2869139797677924
Australia,Aggregated,2019-10,-0.4996117141910119
