Partner,Index_Type,YearMonth,Index_Value
Australia,Aggregated,2015-09,1.700000000000001
Australia,Aggregated,2015-10,0.13333333333333286
Australia,Aggregated,2015-11,4.0
Australia,Aggregated,2015-12,1.599999999999996
Australia,Aggregated,2016-01,1.6534170443065328
Australia,Aggregated,2016-02,2.133333333333333
Australia,Aggregated,2016-03,3.849999999999998
Australia,Aggregated,2016-04,1.4499999999999993
Australia,Aggregated,2016-05,1.2229292724780176
Australia,Aggregated,2016-06,1.0
Australia,Aggregated,2016-07,2.8000000000000025
Australia,Aggregated,2016-08,-0.8218550734817107
Australia,Aggregated,2016-09,-0.024202827464522514
Australia,Aggregated,2016-10,-4.250806661517033
Australia,Aggregated,2016-11,0.8000000000000007
Australia,Aggregated,2016-12,-1.8249999999999993
Australia,Aggregated,2017-01,4.0
Australia,Aggregated,2017-02,6.9999999999999964
Australia,Aggregated,2017-03,0.6952802120086741
Australia,Aggregated,2017-04,2.547731609640799
Australia,Aggregated,2017-05,-1.4999999999999982
Australia,Aggregated,2017-06,-1.8044166834399622
Australia,Aggregated,2017-07,1.0999999999999996
Australia,Aggregated,2017-08,-2.3006412628822286
Australia,Aggregated,2017-09,-1.1703194952546259
Australia,Aggregated,2017-10,0.10686680997635811
Australia,Aggregated,2017-11,1.5500000000000025
Australia,Aggregated,2017-12,-0.05966201968445972
Australia,Aggregated,2018-01,1.599999999999996
Australia,Aggregated,2018-02,-3.824512047477892
Australia,Aggregated,2018-03,-4.524456254351989
Australia,Aggregated,2018-04,1.9357014211127286
Australia,Aggregated,2018-05,-1.7625314072334461
Australia,Aggregated,2018-06,0.3950447421060197
Australia,Aggregated,2018-07,0.6500000000000021
Australia,Aggregated,2018-08,-0.40000000000000036
Australia,Aggregated,2018-09,1.8666666666666671
Australia,Aggregated,2018-10,1.0
Australia,Aggregated,2018-11,-0.2382689023320843
Australia,Aggregated,2018-12,3.3999999999999986
Australia,Aggregated,2019-01,3.3999999999999986
Australia,Aggregated,2019-02,-1.9999999999999982
Australia,Aggregated,2019-03,-7.0
Australia,CHN->Partner,2002-01,
Australia,CHN->Partner,2002-02,2.9999999999999964
Australia,CHN->Partner,2002-03,0.1975798604501975
Australia,CHN->Partner,2002-04,1.4250000000000025
Australia,CHN->Partner,2002-05,1.4499999999999993
Australia,CHN->Partner,2002-06,2.497592377902068
Australia,CHN->Partner,2002-07,3.6333333333333346
Australia,CHN->Partner,2002-08,2.9499999999999993
Australia,CHN->Partner,2002-09,2.710171773125058
Australia,CHN->Partner,2002-10,2.74004935806199
Australia,CHN->Partner,2002-11,2.769992053057095
Australia,CHN->Partner,2002-12,2.8000000000000025
Australia,CHN->Partner,2003-01,-5.0
Australia,CHN->Partner,2003-02,-2.5147186257614305
Australia,CHN->Partner,2003-03,1.0
Australia,CHN->Partner,2003-04,1.0
Australia,CHN->Partner,2003-05,0.7575375726121525
Australia,CHN->Partner,2003-06,1.0
Australia,CHN->Partner,2003-07,2.141428428542852
Australia,CHN->Partner,2003-08,3.5203658384421637
Australia,CHN->Partner,2003-09,2.2066740362440527
Australia,CHN->Partner,2003-10,1.7074459758996685
Australia,CHN->Partner,2003-11,1.3486578910744775
Australia,CHN->Partner,2003-12,1.0
Australia,CHN->Partner,2004-01,-1.021379006955403
Australia,CHN->Partner,2004-02,-2.70226025643081
Australia,CHN->Partner,2004-03,-4.1
Australia,CHN->Partner,2004-04,1.0
Australia,CHN->Partner,2004-05,1.7279220613578534
Australia,CHN->Partner,2004-06,2.5
Australia,CHN->Partner,2004-07,2.6666666666666643
Australia,CHN->Partner,2004-08,4.6999999999999975
Australia,CHN->Partner,2004-09,3.5585026702611167
Australia,CHN->Partner,2004-10,2.5
Australia,CHN->Partner,2004-11,5.199999999999996
Australia,CHN->Partner,2004-12,3.6999999999999993
Australia,CHN->Partner,2005-01,5.799999999999994
Australia,CHN->Partner,2005-02,1.0
Australia,CHN->Partner,2005-03,2.162309261298514
Australia,CHN->Partner,2005-04,3.4371987575053797
Australia,CHN->Partner,2005-05,2.9007225662574534
Australia,CHN->Partner,2005-06,-2.209505226992402
Australia,CHN->Partner,2005-07,2.3000000000000025
Australia,CHN->Partner,2005-08,2.8000000000000025
Australia,CHN->Partner,2005-09,6.399999999999999
Australia,CHN->Partner,2005-10,0.4999999999999982
Australia,CHN->Partner,2005-11,0.7473401244707283
Australia,CHN->Partner,2005-12,1.0
Australia,CHN->Partner,2006-01,2.6000000000000014
Australia,CHN->Partner,2006-02,4.0
Australia,CHN->Partner,2006-03,3.528793874049601
Australia,CHN->Partner,2006-04,3.072390095641408
Australia,CHN->Partner,2006-05,1.0
Australia,CHN->Partner,2006-06,3.9745806112880775
Australia,CHN->Partner,2006-07,1.4499999999999993
Australia,CHN->Partner,2006-08,-5.0
Australia,CHN->Partner,2006-09,4.249999999999998
Australia,CHN->Partner,2006-10,6.0
Australia,CHN->Partner,2006-11,2.6200000000000028
Australia,CHN->Partner,2006-12,1.3969686527576393
Australia,CHN->Partner,2007-01,3.5
Australia,CHN->Partner,2007-02,2.1999999999999993
Australia,CHN->Partner,2007-03,1.0943834800363632
Australia,CHN->Partner,2007-04,2.1999999999999993
Australia,CHN->Partner,2007-05,0.40000000000000036
Australia,CHN->Partner,2007-06,2.9999999999999964
Australia,CHN->Partner,2007-07,3.486521443121587
Australia,CHN->Partner,2007-08,2.598734741982014
Australia,CHN->Partner,2007-09,1.6656784324506546
Australia,CHN->Partner,2007-10,-1.9999999999999982
Australia,CHN->Partner,2007-11,5.199999999999996
Australia,CHN->Partner,2007-12,3.7702403501093986
Australia,CHN->Partner,2008-01,2.466666666666665
Australia,CHN->Partner,2008-02,3.7297724004002273
Australia,CHN->Partner,2008-03,-1.942080818711256
Australia,CHN->Partner,2008-04,3.7333333333333343
Australia,CHN->Partner,2008-05,4.0
Australia,CHN->Partner,2008-06,4.133333333333331
Australia,CHN->Partner,2008-07,1.0
Australia,CHN->Partner,2008-08,-7.1
Australia,CHN->Partner,2008-09,-0.5999999999999996
Australia,CHN->Partner,2008-10,3.4246418122396456
Australia,CHN->Partner,2008-11,4.999999999999998
Australia,CHN->Partner,2008-12,4.6594705646754555
Australia,CHN->Partner,2009-01,4.32618864787106
Australia,CHN->Partner,2009-02,4.0
Australia,CHN->Partner,2009-03,6.0
Australia,CHN->Partner,2009-04,5.199999999999996
Australia,CHN->Partner,2009-05,1.7763568394002505e-15
Australia,CHN->Partner,2009-06,3.149719092257394
Australia,CHN->Partner,2009-07,0.6467684361555452
Australia,CHN->Partner,2009-08,-1.0051138538578375
Australia,CHN->Partner,2009-09,2.166666666666668
Australia,CHN->Partner,2009-10,3.582580812215083
Australia,CHN->Partner,2009-11,3.4083436164642062
Australia,CHN->Partner,2009-12,2.633328010885247
Australia,CHN->Partner,2010-01,1.9000000000000004
Australia,CHN->Partner,2010-02,3.5707142142714225
Australia,CHN->Partner,2010-03,2.3213307229228395
Australia,CHN->Partner,2010-04,2.9936972107790663
Australia,CHN->Partner,2010-05,3.6999999999999993
Australia,CHN->Partner,2010-06,0.33333333333333215
Australia,CHN->Partner,2010-07,1.799999999999999
Australia,CHN->Partner,2010-08,-0.5
Australia,CHN->Partner,2010-09,4.0
Australia,CHN->Partner,2010-10,2.350000000000003
Australia,CHN->Partner,2010-11,5.199999999999996
Australia,CHN->Partner,2010-12,2.9136623503662715
Australia,CHN->Partner,2011-01,0.9500000000000011
Australia,CHN->Partner,2011-02,1.0
Australia,CHN->Partner,2011-03,1.4499999999999993
Australia,CHN->Partner,2011-04,2.2569305590610806
Australia,CHN->Partner,2011-05,2.443805152077463
Australia,CHN->Partner,2011-06,2.633313998427189
Australia,CHN->Partner,2011-07,2.289767987458399
Australia,CHN->Partner,2011-08,1.9548789957342407
Australia,CHN->Partner,2011-09,1.628428874943264
Australia,CHN->Partner,2011-10,1.3102049738954022
Australia,CHN->Partner,2011-11,1.0
Australia,CHN->Partner,2011-12,-5.0
Australia,CHN->Partner,2012-01,-3.7271824514018386
Australia,CHN->Partner,2012-02,-2.184354150800438
Australia,CHN->Partner,2012-03,-0.3142360276191489
Australia,CHN->Partner,2012-04,1.9526019564182402
Australia,CHN->Partner,2012-05,4.700318468107579
Australia,CHN->Partner,2012-06,3.4685030177543847
Australia,CHN->Partner,2012-07,2.333333333333334
Australia,CHN->Partner,2012-08,2.731780959380787
Australia,CHN->Partner,2012-09,3.1421356237309546
Australia,CHN->Partner,2012-10,3.5647531512197013
Australia,CHN->Partner,2012-11,4.0
Australia,CHN->Partner,2012-12,3.6999999999999993
Australia,CHN->Partner,2013-01,5.199999999999996
Australia,CHN->Partner,2013-02,3.5120639469373884
Australia,CHN->Partner,2013-03,2.0
Australia,CHN->Partner,2013-04,2.4721359549995814
Australia,CHN->Partner,2013-05,-9.2
Australia,CHN->Partner,2013-06,3.3999999999999986
Australia,CHN->Partner,2013-07,1.2500000000000018
Australia,CHN->Partner,2013-08,4.0
Australia,CHN->Partner,2013-09,4.181608468101871
Australia,CHN->Partner,2013-10,0.9095232578665104
Australia,CHN->Partner,2013-11,2.5390320061795624
Australia,CHN->Partner,2013-12,-1.9999999999999982
Australia,CHN->Partner,2014-01,1.7763568394002505e-15
Australia,CHN->Partner,2014-02,4.149999999999997
Australia,CHN->Partner,2014-03,0.5563959072910052
Australia,CHN->Partner,2014-04,2.2789417484232786
Australia,CHN->Partner,2014-05,2.63499440082966
Australia,CHN->Partner,2014-06,1.7763568394002505e-15
Australia,CHN->Partner,2014-07,0.2500000000000018
Australia,CHN->Partner,2014-08,-1.6000000000000032
Australia,CHN->Partner,2014-09,1.0
Australia,CHN->Partner,2014-10,-2.0999999999999996
Australia,CHN->Partner,2014-11,1.7835613652755793
Australia,CHN->Partner,2014-12,1.8416487108180561
Australia,CHN->Partner,2015-01,1.9000000000000004
Australia,CHN->Partner,2015-02,6.399999999999999
Australia,CHN->Partner,2015-03,2.1999999999999993
Australia,CHN->Partner,2015-04,5.199999999999996
Australia,CHN->Partner,2015-05,6.544229820656135
Australia,CHN->Partner,2015-06,7.9999999999999964
Australia,CHN->Partner,2015-07,-1.9999999999999982
Australia,CHN->Partner,2015-08,-0.30888219127672123
Australia,CHN->Partner,2015-09,1.700000000000001
Australia,CHN->Partner,2015-10,0.13333333333333286
Australia,CHN->Partner,2015-11,7.9999999999999964
Australia,CHN->Partner,2015-12,5.199999999999996
Australia,CHN->Partner,2016-01,1.4418648119966324
Australia,CHN->Partner,2016-02,0.9500000000000011
Australia,CHN->Partner,2016-03,3.849999999999998
Australia,CHN->Partner,2016-04,1.0
Australia,CHN->Partner,2016-05,1.0
Australia,CHN->Partner,2016-06,1.0
Australia,CHN->Partner,2016-07,-0.40000000000000036
Australia,CHN->Partner,2016-08,0.19131729972890632
Australia,CHN->Partner,2016-09,0.31175454637056355
Australia,CHN->Partner,2016-10,1.0
Australia,CHN->Partner,2016-11,-0.8000000000000025
