trade,variable,estimate,pvalue,sig,dropped
Trade_Total,Event_Positive_x_us_ally,0.118120758604598,0.00164062034479114,***,ID
Trade_Total,Event_Negative_x_z_trade_dep,-0.0382942588984386,9.18580590911785e-07,***,ID
Trade_Total,Event_Negative_x_FTA_Dummy,-0.0393985992384787,0.226344062484582,"",ID
Trade_Total,Event_Negative_x_developed,0.0675942190632689,0.302475709282331,"",ID
Trade_Total,Event_Negative_x_us_ally,0.0115018931708633,0.808364465753584,"",ID
Trade_Total,Event_Neutral_x_z_trade_dep,-0.010259754932574,0.0460363901589292,**,ID
Trade_Total,Event_Neutral_x_FTA_Dummy,-0.034965975041201,0.222825514735158,"",ID
Trade_Total,Event_Neutral_x_developed,0.0031160408787696,0.857776906833347,"",ID
Trade_Exports,Event_Positive_x_z_trade_dep,-0.0281846815086826,0.00219198194641909,***,ID
Trade_Exports,Event_Positive_x_FTA_Dummy,0.144203507723523,0.000589931976695828,***,ID
Trade_Exports,Event_Positive_x_developed,-0.10812984841039,0.000637429994620422,***,ID
Trade_Exports,Event_Positive_x_us_ally,0.107648632893118,0.0101372325139139,**,ID
Trade_Exports,Event_Negative_x_z_trade_dep,-0.0345135381950901,1.55199046758069e-09,***,ID
Trade_Exports,Event_Negative_x_FTA_Dummy,-0.0617694997025829,0.141716858156909,"",ID
Trade_Exports,Event_Negative_x_developed,0.00260560580739987,0.96560350140819,"",ID
Trade_Exports,Event_Negative_x_us_ally,0.0315334145767112,0.523383450997821,"",ID
Trade_Exports,Event_Neutral_x_z_trade_dep,-0.00974215084590545,0.0683846120686029,*,ID
Trade_Exports,Event_Neutral_x_FTA_Dummy,-0.0188625297305596,0.484460123341105,"",ID
Trade_Exports,Event_Neutral_x_developed,0.00700719018445003,0.711555105991319,"",ID
Trade_Imports,Event_Positive_x_z_trade_dep,-0.00156804131148074,0.952239338330891,"",ID
Trade_Imports,Event_Positive_x_FTA_Dummy,0.121480257504313,0.00253912750328553,***,ID
Trade_Imports,Event_Positive_x_developed,-0.13430447846942,0.00660666414083198,***,ID
Trade_Imports,Event_Positive_x_us_ally,0.142541368417037,0.0156290743387442,**,ID
Trade_Imports,Event_Negative_x_z_trade_dep,-0.041580698143313,0.000591643634218757,***,ID
Trade_Imports,Event_Negative_x_FTA_Dummy,-0.0269071439034317,0.340689627733127,"",ID
Trade_Imports,Event_Negative_x_developed,0.192479399093244,0.021704615474954,**,ID
Trade_Imports,Event_Negative_x_us_ally,-0.0493390724655426,0.375421949735875,"",ID
Trade_Imports,Event_Neutral_x_z_trade_dep,-0.0185997399766959,0.0121617764947224,**,ID
Trade_Imports,Event_Neutral_x_FTA_Dummy,-0.0523134738878367,0.177172367047439,"",ID
Trade_Imports,Event_Neutral_x_developed,0.0154103202853197,0.451133950729632,"",ID
Trade_Total,Event_Positive_x_z_trade_dep,-0.0232116053018041,0.122547669046076,"",IN
Trade_Total,Event_Positive_x_FTA_Dummy,0.11140786428327,0.00225948290374277,***,IN
Trade_Total,Event_Positive_x_developed,-0.0805841653824779,0.0393564253299547,**,IN
Trade_Total,Event_Positive_x_us_ally,0.104174296784538,0.00497670453715768,***,IN
Trade_Total,Event_Negative_x_z_trade_dep,-0.0392903092660492,1.04167866279001e-06,***,IN
Trade_Total,Event_Negative_x_FTA_Dummy,-0.0474561986298921,0.212784704343418,"",IN
Trade_Total,Event_Negative_x_developed,0.0736123140553151,0.306923071807343,"",IN
Trade_Total,Event_Negative_x_us_ally,0.00741045403043753,0.877310960352557,"",IN
Trade_Total,Event_Neutral_x_z_trade_dep,-0.00969556069335808,0.0554997901539102,*,IN
Trade_Total,Event_Neutral_x_FTA_Dummy,-0.0301158442025161,0.241443720288194,"",IN
Trade_Total,Event_Neutral_x_developed,-0.00565036973431008,0.804817543615588,"",IN
Trade_Exports,Event_Positive_x_z_trade_dep,-0.026812509196446,0.00598303976938568,***,IN
Trade_Exports,Event_Positive_x_FTA_Dummy,0.114640128451285,0.0117663873240652,**,IN
Trade_Exports,Event_Positive_x_developed,-0.0815638651576764,0.0479651668295177,**,IN
Trade_Exports,Event_Positive_x_us_ally,0.0820697272255373,0.070815753684677,*,IN
Trade_Exports,Event_Negative_x_z_trade_dep,-0.0353113246908076,3.91199135930698e-09,***,IN
Trade_Exports,Event_Negative_x_FTA_Dummy,-0.0775600425586373,0.13836554092626,"",IN
Trade_Exports,Event_Negative_x_developed,-0.00804149322836827,0.906290068806121,"",IN
Trade_Exports,Event_Negative_x_us_ally,0.0235735408147159,0.63257315799323,"",IN
Trade_Exports,Event_Neutral_x_z_trade_dep,-0.00953617002804157,0.0740942497218535,*,IN
Trade_Exports,Event_Neutral_x_FTA_Dummy,-0.0191626202002235,0.480152670131301,"",IN
Trade_Exports,Event_Neutral_x_developed,9.48322298368253e-05,0.99684239262155,"",IN
Trade_Imports,Event_Positive_x_z_trade_dep,-0.0023256894588191,0.931906303620781,"",IN
Trade_Imports,Event_Positive_x_FTA_Dummy,0.100925782899994,0.0188914831184793,**,IN
Trade_Imports,Event_Positive_x_developed,-0.111471724762456,0.02048374833888,**,IN
Trade_Imports,Event_Positive_x_us_ally,0.140508018976469,0.0107894067240145,**,IN
Trade_Imports,Event_Negative_x_z_trade_dep,-0.0423926832549543,0.000671377516510594,***,IN
Trade_Imports,Event_Negative_x_FTA_Dummy,-0.0249732771146399,0.383068746798021,"",IN
Trade_Imports,Event_Negative_x_developed,0.218842077697453,0.0112338023420326,**,IN
Trade_Imports,Event_Negative_x_us_ally,-0.0513826983804059,0.349193440038544,"",IN
Trade_Imports,Event_Neutral_x_z_trade_dep,-0.017562479020901,0.0168831866759969,**,IN
Trade_Imports,Event_Neutral_x_FTA_Dummy,-0.0434093240141653,0.17579367895633,"",IN
Trade_Imports,Event_Neutral_x_developed,-0.00104849151696168,0.967708114202427,"",IN
Trade_Total,Event_Positive_x_z_trade_dep,-0.0260088623727801,0.0577106951740301,*,IR
Trade_Total,Event_Positive_x_FTA_Dummy,0.0933173514365162,0.000947142912945059,***,IR
Trade_Total,Event_Positive_x_developed,-0.0877803466010606,0.0217880174552664,**,IR
Trade_Total,Event_Positive_x_us_ally,0.0955117427558832,0.00572202720963002,***,IR
Trade_Total,Event_Negative_x_z_trade_dep,-0.0374270052873974,4.19591886647824e-07,***,IR
Trade_Total,Event_Negative_x_FTA_Dummy,-0.0344818482626769,0.265166127793153,"",IR
Trade_Total,Event_Negative_x_developed,0.106215745734068,0.0664494698260434,*,IR
Trade_Total,Event_Negative_x_us_ally,-0.00357904708345685,0.936278238109181,"",IR
Trade_Total,Event_Neutral_x_z_trade_dep,-0.00934322309315257,0.0395088080959914,**,IR
Trade_Total,Event_Neutral_x_FTA_Dummy,-0.0212865648930523,0.324573209825733,"",IR
Trade_Total,Event_Neutral_x_developed,-9.12869539289292e-05,0.996196715100843,"",IR
Trade_Exports,Event_Positive_x_z_trade_dep,-0.0295822267447191,0.00102969903381007,***,IR
Trade_Exports,Event_Positive_x_FTA_Dummy,0.102703125650028,0.00570346916619981,***,IR
Trade_Exports,Event_Positive_x_developed,-0.0860398709182776,0.0345899774259083,**,IR
Trade_Exports,Event_Positive_x_us_ally,0.0779204386154758,0.0482828773816511,**,IR
Trade_Exports,Event_Negative_x_z_trade_dep,-0.0348037691832013,5.24862291141808e-11,***,IR
Trade_Exports,Event_Negative_x_FTA_Dummy,-0.058534180160442,0.149590387457767,"",IR
Trade_Exports,Event_Negative_x_developed,0.0286921812552082,0.601620495980194,"",IR
Trade_Exports,Event_Negative_x_us_ally,0.0203047113730195,0.670790073998235,"",IR
Trade_Exports,Event_Neutral_x_z_trade_dep,-0.00926086882071221,0.0567394460064493,*,IR
Trade_Exports,Event_Neutral_x_FTA_Dummy,-0.00910421506336645,0.686098205674853,"",IR
Trade_Exports,Event_Neutral_x_developed,0.00875359273800299,0.629624957952633,"",IR
Trade_Imports,Event_Positive_x_z_trade_dep,-0.00648381668251053,0.798192818198967,"",IR
Trade_Imports,Event_Positive_x_FTA_Dummy,0.0798114667785886,0.0354719552442236,**,IR
Trade_Imports,Event_Positive_x_developed,-0.1200210890918,0.0124620104564177,**,IR
Trade_Imports,Event_Positive_x_us_ally,0.12910353716369,0.023950754160618,**,IR
Trade_Imports,Event_Negative_x_z_trade_dep,-0.0389416743683542,0.00116763816580442,***,IR
Trade_Imports,Event_Negative_x_FTA_Dummy,-0.0156386443110974,0.510234687794347,"",IR
Trade_Imports,Event_Negative_x_developed,0.247584250912891,0.000929410889378784,***,IR
Trade_Imports,Event_Negative_x_us_ally,-0.0679248085239214,0.192485347396665,"",IR
Trade_Imports,Event_Neutral_x_z_trade_dep,-0.0169614791730522,0.0132597480643541,**,IR
Trade_Imports,Event_Neutral_x_FTA_Dummy,-0.0339175362834922,0.249439428258483,"",IR
Trade_Imports,Event_Neutral_x_developed,0.0046287170870163,0.849173883143776,"",IR
Trade_Total,Event_Positive_x_z_trade_dep,-0.0203195473271248,0.197247458214662,"",IT
Trade_Total,Event_Positive_x_FTA_Dummy,0.114837737406252,0.00109416590240863,***,IT
Trade_Total,Event_Positive_x_developed,-0.0820392362385168,0.0338359560308827,**,IT
Trade_Total,Event_Positive_x_us_ally,0.0996050287707586,0.00610023328639787,***,IT
Trade_Total,Event_Negative_x_z_trade_dep,-0.0396006478343859,1.47508631923271e-06,***,IT
Trade_Total,Event_Negative_x_FTA_Dummy,-0.0468245616534397,0.149283103872961,"",IT
Trade_Total,Event_Negative_x_developed,0.0819066579279603,0.190036426638374,"",IT
Trade_Total,Event_Negative_x_us_ally,0.0123554920749815,0.789867856042593,"",IT
Trade_Total,Event_Neutral_x_z_trade_dep,-0.0105525943711463,0.0332461095898198,**,IT
Trade_Total,Event_Neutral_x_FTA_Dummy,-0.031239655866602,0.205113967197687,"",IT
Trade_Total,Event_Neutral_x_developed,-0.00525532070056052,0.806148632182666,"",IT
Trade_Exports,Event_Positive_x_z_trade_dep,-0.0247233535591178,0.012819042347828,**,IT
Trade_Exports,Event_Positive_x_FTA_Dummy,0.122228314014596,0.00457206762111617,***,IT
Trade_Exports,Event_Positive_x_developed,-0.0820211410944607,0.0445520105056303,**,IT
Trade_Exports,Event_Positive_x_us_ally,0.0827235557842161,0.0513922513272754,*,IT
Trade_Exports,Event_Negative_x_z_trade_dep,-0.0363727100085805,6.2371668205879e-10,***,IT
Trade_Exports,Event_Negative_x_FTA_Dummy,-0.068179559365883,0.0975261389118956,*,IT
Trade_Exports,Event_Negative_x_developed,0.00799383756493588,0.888812970521888,"",IT
Trade_Exports,Event_Negative_x_us_ally,0.0368752603077679,0.436103257764459,"",IT
Trade_Exports,Event_Neutral_x_z_trade_dep,-0.0101643557312305,0.0522208700682719,*,IT
Trade_Exports,Event_Neutral_x_FTA_Dummy,-0.0181550948772373,0.455037044209191,"",IT
Trade_Exports,Event_Neutral_x_developed,0.00352298169726607,0.861517684039678,"",IT
Trade_Imports,Event_Positive_x_z_trade_dep,0.00197903744579511,0.946508154194758,"",IT
Trade_Imports,Event_Positive_x_FTA_Dummy,0.103332293962238,0.0129337878778941,**,IT
Trade_Imports,Event_Positive_x_developed,-0.112244051986257,0.0192509980888763,**,IT
Trade_Imports,Event_Positive_x_us_ally,0.129191589036252,0.0265077697184562,**,IT
Trade_Imports,Event_Negative_x_z_trade_dep,-0.0418745689997549,0.00130473619268806,***,IT
Trade_Imports,Event_Negative_x_FTA_Dummy,-0.0319968968609807,0.258500213729672,"",IT
Trade_Imports,Event_Negative_x_developed,0.216858628682791,0.00748499613098952,***,IT
Trade_Imports,Event_Negative_x_us_ally,-0.0528758119889927,0.325395835799267,"",IT
Trade_Imports,Event_Neutral_x_z_trade_dep,-0.018767907586659,0.00837201868791713,***,IT
Trade_Imports,Event_Neutral_x_FTA_Dummy,-0.0450640164056918,0.170945847777844,"",IT
Trade_Imports,Event_Neutral_x_developed,-0.000156198726375321,0.995343610274711,"",IT
Trade_Total,Event_Positive_x_z_trade_dep,-0.029229156863439,0.0189957249518996,**,JP
Trade_Total,Event_Positive_x_FTA_Dummy,0.110004794250662,0.00201060445306442,***,JP
Trade_Total,Event_Positive_x_developed,-0.0773860036963156,0.0697029044196567,*,JP
Trade_Total,Event_Positive_x_us_ally,0.0871886009581933,0.044509668448955,**,JP
Trade_Total,Event_Negative_x_z_trade_dep,-0.0345027665120297,0.000110718711772301,***,JP
Trade_Total,Event_Negative_x_FTA_Dummy,-0.0400372463052671,0.322073539887771,"",JP
Trade_Total,Event_Negative_x_developed,0.0817134708989648,0.231363314374357,"",JP
Trade_Total,Event_Negative_x_us_ally,-0.00924000507529626,0.879304555968766,"",JP
Trade_Total,Event_Neutral_x_z_trade_dep,-0.00621438283183799,0.0484532887501278,**,JP
Trade_Total,Event_Neutral_x_FTA_Dummy,-0.030722396890645,0.116208865643483,"",JP
Trade_Total,Event_Neutral_x_developed,-0.0283775141561678,0.207368925107312,"",JP
Trade_Exports,Event_Positive_x_z_trade_dep,-0.0329044570437494,0.000158678187571777,***,JP
Trade_Exports,Event_Positive_x_FTA_Dummy,0.11397735307418,0.00311904254700617,***,JP
Trade_Exports,Event_Positive_x_developed,-0.0799826708167225,0.0569939399284546,*,JP
Trade_Exports,Event_Positive_x_us_ally,0.0778229676687761,0.0604378173051527,*,JP
Trade_Exports,Event_Negative_x_z_trade_dep,-0.0300572100703397,3.93630576352057e-08,***,JP
Trade_Exports,Event_Negative_x_FTA_Dummy,-0.0653189104270208,0.191091334276855,"",JP
Trade_Exports,Event_Negative_x_developed,0.0170896517079381,0.785293115321047,"",JP
Trade_Exports,Event_Negative_x_us_ally,0.00279750872890578,0.961047391138749,"",JP
Trade_Exports,Event_Neutral_x_z_trade_dep,-0.00708847725496305,0.144253849919352,"",JP
Trade_Exports,Event_Neutral_x_FTA_Dummy,-0.0212586426215446,0.360750187384676,"",JP
Trade_Exports,Event_Neutral_x_developed,-0.0140558840174853,0.521302487622346,"",JP
Trade_Imports,Event_Positive_x_z_trade_dep,-0.0100425836737725,0.686569356479976,"",JP
Trade_Imports,Event_Positive_x_FTA_Dummy,0.0970278919594028,0.0578583859152677,*,JP
Trade_Imports,Event_Positive_x_developed,-0.0999222025041772,0.0846491100075547,*,JP
Trade_Imports,Event_Positive_x_us_ally,0.104338866666208,0.141327053077111,"",JP
Trade_Imports,Event_Negative_x_z_trade_dep,-0.0375904547476201,0.00825910223318601,***,JP
Trade_Imports,Event_Negative_x_FTA_Dummy,-0.0222970148223298,0.507781594856934,"",JP
Trade_Imports,Event_Negative_x_developed,0.209643126381195,0.0162082475344284,**,JP
Trade_Imports,Event_Negative_x_us_ally,-0.0646404512824386,0.392035468036849,"",JP
Trade_Imports,Event_Neutral_x_z_trade_dep,-0.0129992449720822,3.77503645127213e-05,***,JP
Trade_Imports,Event_Neutral_x_FTA_Dummy,-0.0343441508193132,0.181368963893505,"",JP
Trade_Imports,Event_Neutral_x_developed,-0.0307927542020134,0.339572473955136,"",JP
Trade_Total,Event_Positive_x_z_trade_dep,-0.0234241213241448,0.117851864146523,"",KR
Trade_Total,Event_Positive_x_FTA_Dummy,0.121789104741929,0.0144166083618444,**,KR
Trade_Total,Event_Positive_x_developed,-0.0873996662989265,0.0397896892917546,**,KR
Trade_Total,Event_Positive_x_us_ally,0.11024465561588,0.0284228061166719,**,KR
Trade_Total,Event_Negative_x_z_trade_dep,-0.0370067555513812,9.72959131924716e-06,***,KR
Trade_Total,Event_Negative_x_FTA_Dummy,-0.0569726431620539,0.190560805506678,"",KR
Trade_Total,Event_Negative_x_developed,0.107079298983351,0.093933062893207,*,KR
Trade_Total,Event_Negative_x_us_ally,-0.0252303767260996,0.64729426503674,"",KR
Trade_Total,Event_Neutral_x_z_trade_dep,-0.0117407680198576,0.0371450443812583,**,KR
Trade_Total,Event_Neutral_x_FTA_Dummy,-0.0445375548116618,0.105025700726469,"",KR
Trade_Total,Event_Neutral_x_developed,-0.00612532337525765,0.792332608322744,"",KR
Trade_Exports,Event_Positive_x_z_trade_dep,-0.02838927942131,0.00448477670487783,***,KR
Trade_Exports,Event_Positive_x_FTA_Dummy,0.152988331938481,0.00206683544310786,***,KR
Trade_Exports,Event_Positive_x_developed,-0.0983085603753166,0.0143565011319972,**,KR
Trade_Exports,Event_Positive_x_us_ally,0.120732799107704,0.0101839706816375,**,KR
Trade_Exports,Event_Negative_x_z_trade_dep,-0.0353767767394335,4.00705204905036e-09,***,KR
Trade_Exports,Event_Negative_x_FTA_Dummy,-0.0856028524873909,0.0921923717239433,*,KR
Trade_Exports,Event_Negative_x_developed,0.0227019521091328,0.701012079889438,"",KR
Trade_Exports,Event_Negative_x_us_ally,0.0109642267565766,0.86221009041315,"",KR
Trade_Exports,Event_Neutral_x_z_trade_dep,-0.0103753615468866,0.0651175210367212,*,KR
Trade_Exports,Event_Neutral_x_FTA_Dummy,-0.0204599660238416,0.504143980122087,"",KR
Trade_Exports,Event_Neutral_x_developed,0.00305801334944545,0.895229403149535,"",KR
Trade_Imports,Event_Positive_x_z_trade_dep,-0.00259923179123344,0.92265303247701,"",KR
Trade_Imports,Event_Positive_x_FTA_Dummy,0.0824036889674423,0.141317659752792,"",KR
Trade_Imports,Event_Positive_x_developed,-0.0999911783343927,0.0601494456111631,*,KR
Trade_Imports,Event_Positive_x_us_ally,0.10895402686029,0.100946989476933,"",KR
Trade_Imports,Event_Negative_x_z_trade_dep,-0.0383052946531795,0.00191192797102278,***,KR
Trade_Imports,Event_Negative_x_FTA_Dummy,-0.0345082101776941,0.395978426475604,"",KR
Trade_Imports,Event_Negative_x_developed,0.253044271587304,0.00384812324470003,***,KR
Trade_Imports,Event_Negative_x_us_ally,-0.0955066059894604,0.120148220860193,"",KR
Trade_Imports,Event_Neutral_x_z_trade_dep,-0.0201360734243052,0.0136551844612919,**,KR
Trade_Imports,Event_Neutral_x_FTA_Dummy,-0.0718137292638383,0.0384336255681298,**,KR
Trade_Imports,Event_Neutral_x_developed,-0.00705838657384019,0.811736759104594,"",KR
Trade_Total,Event_Positive_x_z_trade_dep,-0.0225210052133601,0.136356937484181,"",MX
Trade_Total,Event_Positive_x_FTA_Dummy,0.112779454755662,0.00136922321639183,***,MX
Trade_Total,Event_Positive_x_developed,-0.0836178327864692,0.0316681472666507,**,MX
Trade_Total,Event_Positive_x_us_ally,0.102448392686553,0.00455565257400606,***,MX
Trade_Total,Event_Negative_x_z_trade_dep,-0.0365889069359133,4.11982636364301e-07,***,MX
Trade_Total,Event_Negative_x_FTA_Dummy,-0.0277569205311668,0.318952878717077,"",MX
Trade_Total,Event_Negative_x_developed,0.10953806750033,0.0478643447110067,**,MX
Trade_Total,Event_Negative_x_us_ally,0.0160691516996396,0.71040626772993,"",MX
Trade_Total,Event_Neutral_x_z_trade_dep,-0.00995170463613452,0.0419864985239758,**,MX
Trade_Total,Event_Neutral_x_FTA_Dummy,-0.0261051951638877,0.284442151058068,"",MX
Trade_Total,Event_Neutral_x_developed,-0.000148190245127525,0.994460880433049,"",MX
Trade_Exports,Event_Positive_x_z_trade_dep,-0.0271589810641165,0.00591747213254761,***,MX
Trade_Exports,Event_Positive_x_FTA_Dummy,0.116796001556454,0.00713130585825832,***,MX
Trade_Exports,Event_Positive_x_developed,-0.0856453241720413,0.0355389997600491,**,MX
Trade_Exports,Event_Positive_x_us_ally,0.0839270598317191,0.0514766501943792,*,MX
Trade_Exports,Event_Negative_x_z_trade_dep,-0.033248469999537,5.51847240396891e-11,***,MX
Trade_Exports,Event_Negative_x_FTA_Dummy,-0.0429617477785881,0.184225523446712,"",MX
Trade_Exports,Event_Negative_x_developed,0.0410840886639618,0.3767326800071,"",MX
Trade_Exports,Event_Negative_x_us_ally,0.0448723291213371,0.310036614581838,"",MX
Trade_Exports,Event_Neutral_x_z_trade_dep,-0.00946254738383089,0.0602484830365445,*,MX
Trade_Exports,Event_Neutral_x_FTA_Dummy,-0.00880326289159596,0.700497748679373,"",MX
Trade_Exports,Event_Neutral_x_developed,0.0117082918523054,0.531659352657505,"",MX
Trade_Imports,Event_Positive_x_z_trade_dep,-0.000361034069303667,0.989541208861774,"",MX
Trade_Imports,Event_Positive_x_FTA_Dummy,0.103830885273609,0.0124883248767618,**,MX
Trade_Imports,Event_Positive_x_developed,-0.112154140229603,0.0202151682844946,**,MX
Trade_Imports,Event_Positive_x_us_ally,0.134607248820463,0.0174463310203279,**,MX
Trade_Imports,Event_Negative_x_z_trade_dep,-0.0407749870757547,0.00109657754030397,***,MX
Trade_Imports,Event_Negative_x_FTA_Dummy,-0.0252291189811398,0.365922865049697,"",MX
Trade_Imports,Event_Negative_x_developed,0.223957201086262,0.0053377917894638,***,MX
Trade_Imports,Event_Negative_x_us_ally,-0.0517391833186288,0.333280718457805,"",MX
Trade_Imports,Event_Neutral_x_z_trade_dep,-0.0184160166248961,0.0106641611900723,**,MX
Trade_Imports,Event_Neutral_x_FTA_Dummy,-0.0444733929743933,0.176393734476996,"",MX
Trade_Imports,Event_Neutral_x_developed,0.00132131729907481,0.961298249663369,"",MX
Trade_Total,Event_Positive_x_z_trade_dep,-0.026416240047043,0.0707939773786927,*,MY
Trade_Total,Event_Positive_x_FTA_Dummy,0.0986242935142466,0.00774166313372165,***,MY
Trade_Total,Event_Positive_x_developed,-0.0603438965453659,0.183701675373378,"",MY
Trade_Total,Event_Positive_x_us_ally,0.0942622937119082,0.0112182539536318,**,MY
Trade_Total,Event_Negative_x_z_trade_dep,-0.0382752125432439,7.9976832126164e-07,***,MY
Trade_Total,Event_Negative_x_FTA_Dummy,-0.0443534272254266,0.170658536958649,"",MY
Trade_Total,Event_Negative_x_developed,0.0669018927982091,0.303727478814867,"",MY
Trade_Total,Event_Negative_x_us_ally,0.015864808073889,0.728133217227337,"",MY
Trade_Total,Event_Neutral_x_z_trade_dep,-0.00965338067603578,0.0408628233415884,**,MY
Trade_Total,Event_Neutral_x_FTA_Dummy,-0.026683867283164,0.25887393174004,"",MY
Trade_Total,Event_Neutral_x_developed,-0.0100744731833383,0.633620915134461,"",MY
Trade_Exports,Event_Positive_x_z_trade_dep,-0.031462617747311,0.000775822807321802,***,MY
Trade_Exports,Event_Positive_x_FTA_Dummy,0.103064674888822,0.016222885515639,**,MY
Trade_Exports,Event_Positive_x_developed,-0.0550957009012104,0.231756628200083,"",MY
Trade_Exports,Event_Positive_x_us_ally,0.0740081698148529,0.0879461666914923,*,MY
Trade_Exports,Event_Negative_x_z_trade_dep,-0.0341141092460159,5.4152662537806e-10,***,MY
Trade_Exports,Event_Negative_x_FTA_Dummy,-0.0583645143465828,0.139392125305562,"",MY
Trade_Exports,Event_Negative_x_developed,-0.0116565474986478,0.83847975028019,"",MY
Trade_Exports,Event_Negative_x_us_ally,0.040611477127502,0.383353678691822,"",MY
Trade_Exports,Event_Neutral_x_z_trade_dep,-0.00935781905233484,0.0587851304258973,*,MY
Trade_Exports,Event_Neutral_x_FTA_Dummy,-0.0143084772094544,0.5458247048482,"",MY
Trade_Exports,Event_Neutral_x_developed,-9.1338072033805e-05,0.996374030620831,"",MY
Trade_Imports,Event_Positive_x_z_trade_dep,-0.00432620056380512,0.873162260756327,"",MY
Trade_Imports,Event_Positive_x_FTA_Dummy,0.0914079407124556,0.0526641668507704,*,MY
Trade_Imports,Event_Positive_x_developed,-0.0978844493849498,0.0904274715890604,*,MY
Trade_Imports,Event_Positive_x_us_ally,0.128592575462949,0.0229944683178779,**,MY
Trade_Imports,Event_Negative_x_z_trade_dep,-0.0425350842123369,0.000645785897491808,***,MY
Trade_Imports,Event_Negative_x_FTA_Dummy,-0.038091984395681,0.16447058294181,"",MY
Trade_Imports,Event_Negative_x_developed,0.209483940719833,0.0171760293565265,**,MY
Trade_Imports,Event_Negative_x_us_ally,-0.0452591600777799,0.403476979152527,"",MY
Trade_Imports,Event_Neutral_x_z_trade_dep,-0.0176329595562385,0.0127487482990515,**,MY
Trade_Imports,Event_Neutral_x_FTA_Dummy,-0.0399774904958384,0.218727717029913,"",MY
Trade_Imports,Event_Neutral_x_developed,-0.00584166708602574,0.827174876105088,"",MY
Trade_Total,Event_Positive_x_z_trade_dep,-0.02212668696032,0.156497901982119,"",NL
Trade_Total,Event_Positive_x_FTA_Dummy,0.115765667889452,0.000984018266342512,***,NL
Trade_Total,Event_Positive_x_developed,-0.0824207523589124,0.0344210373864894,**,NL
Trade_Total,Event_Positive_x_us_ally,0.103903211570605,0.00438452026838113,***,NL
Trade_Total,Event_Negative_x_z_trade_dep,-0.0406835151240066,3.11864641429419e-06,***,NL
Trade_Total,Event_Negative_x_FTA_Dummy,-0.0470591959881148,0.149193279296693,"",NL
Trade_Total,Event_Negative_x_developed,0.0842391030217265,0.183685493902748,"",NL
Trade_Total,Event_Negative_x_us_ally,0.0139290325731448,0.764999192881224,"",NL
Trade_Total,Event_Neutral_x_z_trade_dep,-0.0107242734907778,0.0320480473805877,**,NL
Trade_Total,Event_Neutral_x_FTA_Dummy,-0.0325634209215474,0.19013770325504,"",NL
Trade_Total,Event_Neutral_x_developed,-0.00520107655687404,0.804795751385234,"",NL
Trade_Exports,Event_Positive_x_z_trade_dep,-0.0275214931517838,0.00803050953652921,***,NL
Trade_Exports,Event_Positive_x_FTA_Dummy,0.123150317081375,0.00396518218350297,***,NL
Trade_Exports,Event_Positive_x_developed,-0.0846118611071746,0.0399430359521316,**,NL
Trade_Exports,Event_Positive_x_us_ally,0.0902476849174819,0.0332317250869319,**,NL
Trade_Exports,Event_Negative_x_z_trade_dep,-0.0376441459579114,4.31399427916355e-09,***,NL
Trade_Exports,Event_Negative_x_FTA_Dummy,-0.0676862484726708,0.10351432631325,"",NL
Trade_Exports,Event_Negative_x_developed,0.0138586722437862,0.814319673389982,"",NL
Trade_Exports,Event_Negative_x_us_ally,0.0364016494306416,0.454665353930709,"",NL
Trade_Exports,Event_Neutral_x_z_trade_dep,-0.0107394248333387,0.0454673967780029,**,NL
Trade_Exports,Event_Neutral_x_FTA_Dummy,-0.0197929753606916,0.415922451638512,"",NL
Trade_Exports,Event_Neutral_x_developed,0.00421625331374618,0.841205750586245,"",NL
Trade_Imports,Event_Positive_x_z_trade_dep,0.000122372880672982,0.996451907408679,"",NL
Trade_Imports,Event_Positive_x_FTA_Dummy,0.104098069098442,0.0121234270156566,**,NL
Trade_Imports,Event_Positive_x_developed,-0.111673291252121,0.0206559482482475,**,NL
Trade_Imports,Event_Positive_x_us_ally,0.13319133409908,0.0184266702552668,**,NL
Trade_Imports,Event_Negative_x_z_trade_dep,-0.041405311387133,0.00143594737342698,***,NL
Trade_Imports,Event_Negative_x_FTA_Dummy,-0.0305622675599996,0.277377160516763,"",NL
Trade_Imports,Event_Negative_x_developed,0.214342655067533,0.00808202460965427,***,NL
Trade_Imports,Event_Negative_x_us_ally,-0.0519067048331564,0.334046178282536,"",NL
Trade_Imports,Event_Neutral_x_z_trade_dep,-0.0184871514056774,0.00985262787109233,***,NL
Trade_Imports,Event_Neutral_x_FTA_Dummy,-0.0453742365373993,0.166759752208443,"",NL
Trade_Imports,Event_Neutral_x_developed,-0.000858336653702624,0.973981433175648,"",NL
Trade_Total,Event_Positive_x_z_trade_dep,-0.0227384871542919,0.13630955742895,"",PH
Trade_Total,Event_Positive_x_FTA_Dummy,0.117267920859959,0.00119495661767853,***,PH
Trade_Total,Event_Positive_x_developed,-0.0853551538762079,0.0321896435816109,**,PH
Trade_Total,Event_Positive_x_us_ally,0.108090169899966,0.00335764082486325,***,PH
Trade_Total,Event_Negative_x_z_trade_dep,-0.0389504482653703,7.43852160333578e-07,***,PH
Trade_Total,Event_Negative_x_FTA_Dummy,-0.0421745518390419,0.209604100638913,"",PH
Trade_Total,Event_Negative_x_developed,0.0807677054971619,0.230505934043943,"",PH
