version,db,country,event_date,event_name,category,impact,baseline,post_month,shock
v1,GDELT,Australia,2002-10-01,China-Australia LNG supply agreement signed,Economic win-win cooperation,positive,1.549534940364429,0,-1.1161575853896322
v1,GDELT,Australia,2002-10-01,China-Australia LNG supply agreement signed,Economic win-win cooperation,positive,1.549534940364429,1,-0.7417962446474803
v1,GDELT,Australia,2002-10-01,China-Australia LNG supply agreement signed,Economic win-win cooperation,positive,1.549534940364429,3,-0.9976153399653899
v1,GDELT,Australia,2002-10-01,China-Australia LNG supply agreement signed,Economic win-win cooperation,positive,1.549534940364429,6,-2.7733196703246072
v1,GDELT,Australia,2002-10-01,China-Australia LNG supply agreement signed,Economic win-win cooperation,positive,1.549534940364429,12,-0.39454186168293126
v1,GDELT,Australia,2003-10-01,Australia-China Trade and Economic Framework signed,Economic win-win cooperation,positive,1.4211349426630668,0,-0.26614186398156914
v1,GDELT,Australia,2003-10-01,Australia-China Trade and Economic Framework signed,Economic win-win cooperation,positive,1.4211349426630668,1,-1.4717483902311628
v1,GDELT,Australia,2003-10-01,Australia-China Trade and Economic Framework signed,Economic win-win cooperation,positive,1.4211349426630668,3,0.410365436745346
v1,GDELT,Australia,2003-10-01,Australia-China Trade and Economic Framework signed,Economic win-win cooperation,positive,1.4211349426630668,6,0.20009899385676055
v1,GDELT,Australia,2003-10-01,Australia-China Trade and Economic Framework signed,Economic win-win cooperation,positive,1.4211349426630668,12,-2.892066498548627
v1,GDELT,Australia,2004-03-01,Australia-China Air Services Agreement signed,Economic win-win cooperation,positive,1.099083869356366,0,0.7760728319282191
v1,GDELT,Australia,2004-03-01,Australia-China Air Services Agreement signed,Economic win-win cooperation,positive,1.099083869356366,1,0.5221500671634614
v1,GDELT,Australia,2004-03-01,Australia-China Air Services Agreement signed,Economic win-win cooperation,positive,1.099083869356366,3,1.1555332462689558
v1,GDELT,Australia,2004-03-01,Australia-China Air Services Agreement signed,Economic win-win cooperation,positive,1.099083869356366,6,-1.3321954855323304
v1,GDELT,Australia,2004-03-01,Australia-China Air Services Agreement signed,Economic win-win cooperation,positive,1.099083869356366,12,-0.32899546810599556
v1,GDELT,Australia,2005-05-01,FTA Talks Begin,Economic win-win cooperation,positive,1.3959946495409157,0,-0.6403813650099882
v1,GDELT,Australia,2005-05-01,FTA Talks Begin,Economic win-win cooperation,positive,1.3959946495409157,1,-2.3226005558002782
v1,GDELT,Australia,2005-05-01,FTA Talks Begin,Economic win-win cooperation,positive,1.3959946495409157,3,1.1834435047402154
v1,GDELT,Australia,2005-05-01,FTA Talks Begin,Economic win-win cooperation,positive,1.3959946495409157,6,-0.1876743416838289
v1,GDELT,Australia,2005-05-01,FTA Talks Begin,Economic win-win cooperation,positive,1.3959946495409157,12,0.20104675391914872
v1,GDELT,Australia,2006-04-01,Australia-China nuclear cooperation agreements signed,Economic win-win cooperation,positive,1.2900511389614508,0,-1.6821034887915713
v1,GDELT,Australia,2006-04-01,Australia-China nuclear cooperation agreements signed,Economic win-win cooperation,positive,1.2900511389614508,1,0.30699026449861355
v1,GDELT,Australia,2006-04-01,Australia-China nuclear cooperation agreements signed,Economic win-win cooperation,positive,1.2900511389614508,3,0.7339330740424241
v1,GDELT,Australia,2006-04-01,Australia-China nuclear cooperation agreements signed,Economic win-win cooperation,positive,1.2900511389614508,6,0.999983864965805
v1,GDELT,Australia,2006-04-01,Australia-China nuclear cooperation agreements signed,Economic win-win cooperation,positive,1.2900511389614508,12,-0.7544450486789969
v1,GDELT,Australia,2007-01-01,Australia-China Joint Coordination Group on Clean Coal Technology launched,Economic win-win cooperation,positive,2.3024356453118258,0,-2.980464723165176
v1,GDELT,Australia,2007-01-01,Australia-China Joint Coordination Group on Clean Coal Technology launched,Economic win-win cooperation,positive,2.3024356453118258,1,-1.0184006654494606
v1,GDELT,Australia,2007-01-01,Australia-China Joint Coordination Group on Clean Coal Technology launched,Economic win-win cooperation,positive,2.3024356453118258,3,-1.7668295550293718
v1,GDELT,Australia,2007-01-01,Australia-China Joint Coordination Group on Clean Coal Technology launched,Economic win-win cooperation,positive,2.3024356453118258,6,-3.364140407402086
v1,GDELT,Australia,2007-01-01,Australia-China Joint Coordination Group on Clean Coal Technology launched,Economic win-win cooperation,positive,2.3024356453118258,12,-2.533659222383117
v1,GDELT,Australia,2009-07-01,Rio Tinto executive Stern Hu detained in Shanghai,Detention / judicial dispute,negative,0.5118370751125279,0,-1.9050524901506227
v1,GDELT,Australia,2009-07-01,Rio Tinto executive Stern Hu detained in Shanghai,Detention / judicial dispute,negative,0.5118370751125279,1,-0.5147149527484917
v1,GDELT,Australia,2009-07-01,Rio Tinto executive Stern Hu detained in Shanghai,Detention / judicial dispute,negative,0.5118370751125279,3,-0.29104604069332385
v1,GDELT,Australia,2009-07-01,Rio Tinto executive Stern Hu detained in Shanghai,Detention / judicial dispute,negative,0.5118370751125279,6,-0.9676332621492468
v1,GDELT,Australia,2009-07-01,Rio Tinto executive Stern Hu detained in Shanghai,Detention / judicial dispute,negative,0.5118370751125279,12,-1.371748130961258
v1,GDELT,Australia,2015-06-01,China-Australia FTA,Economic win-win cooperation,positive,0.5521900984213808,0,0.12892939835068795
v1,GDELT,Australia,2015-06-01,China-Australia FTA,Economic win-win cooperation,positive,0.5521900984213808,1,0.27278450506257323
v1,GDELT,Australia,2015-06-01,China-Australia FTA,Economic win-win cooperation,positive,0.5521900984213808,3,0.369366250751351
v1,GDELT,Australia,2015-06-01,China-Australia FTA,Economic win-win cooperation,positive,0.5521900984213808,6,-0.21222729382222805
v1,GDELT,Australia,2015-06-01,China-Australia FTA,Economic win-win cooperation,positive,0.5521900984213808,12,-0.7433904504628989
v1,GDELT,Australia,2015-12-01,ChAFTA enters into force,Economic win-win cooperation,positive,0.8592050397290185,0,-0.5192422351298658
v1,GDELT,Australia,2015-12-01,ChAFTA enters into force,Economic win-win cooperation,positive,0.8592050397290185,1,-0.8319186157039419
v1,GDELT,Australia,2015-12-01,ChAFTA enters into force,Economic win-win cooperation,positive,0.8592050397290185,3,-1.2393368977664283
v1,GDELT,Australia,2015-12-01,ChAFTA enters into force,Economic win-win cooperation,positive,0.8592050397290185,6,-1.0504053917705365
v1,GDELT,Australia,2015-12-01,ChAFTA enters into force,Economic win-win cooperation,positive,0.8592050397290185,12,-0.470906319759808
v1,GDELT,Australia,2017-12-01,Foreign Interference Laws,Policy shift / domestic politics,negative,0.2818818999517999,0,-0.780987838721259
v1,GDELT,Australia,2017-12-01,Foreign Interference Laws,Policy shift / domestic politics,negative,0.2818818999517999,1,-0.5918103160086419
v1,GDELT,Australia,2017-12-01,Foreign Interference Laws,Policy shift / domestic politics,negative,0.2818818999517999,3,-0.5804714636130336
v1,GDELT,Australia,2017-12-01,Foreign Interference Laws,Policy shift / domestic politics,negative,0.2818818999517999,6,-0.8246077827152593
v1,GDELT,Australia,2017-12-01,Foreign Interference Laws,Policy shift / domestic politics,negative,0.2818818999517999,12,-0.6972984971684508
v1,GDELT,Australia,2018-08-01,Australia bans Huawei from 5G,Tech control / export restriction,negative,-0.6163386338115613,0,0.4138209915159013
v1,GDELT,Australia,2018-08-01,Australia bans Huawei from 5G,Tech control / export restriction,negative,-0.6163386338115613,1,-0.4460770250768533
v1,GDELT,Australia,2018-08-01,Australia bans Huawei from 5G,Tech control / export restriction,negative,-0.6163386338115613,3,0.4867570185679866
v1,GDELT,Australia,2018-08-01,Australia bans Huawei from 5G,Tech control / export restriction,negative,-0.6163386338115613,6,-0.3662679776991491
v1,GDELT,Australia,2018-08-01,Australia bans Huawei from 5G,Tech control / export restriction,negative,-0.6163386338115613,12,-1.2115719833350378
v1,GDELT,France,2004-01-01,China-France comprehensive strategic partnership established,Strategic partnership upgrade,positive,0.11965024579858577,0,-0.5127210901330537
v1,GDELT,France,2004-01-01,China-France comprehensive strategic partnership established,Strategic partnership upgrade,positive,0.11965024579858577,1,-0.10867443998114096
v1,GDELT,France,2004-01-01,China-France comprehensive strategic partnership established,Strategic partnership upgrade,positive,0.11965024579858577,3,0.5486234481311186
v1,GDELT,France,2004-01-01,China-France comprehensive strategic partnership established,Strategic partnership upgrade,positive,0.11965024579858577,6,-3.8166567135850777
v1,GDELT,France,2004-01-01,China-France comprehensive strategic partnership established,Strategic partnership upgrade,positive,0.11965024579858577,12,-0.6399614793802455
v1,GDELT,France,2005-12-01,Airbus A320 final assembly line MoU signed,Economic win-win cooperation,positive,-0.5868466217599273,0,2.4009420547717495
v1,GDELT,France,2005-12-01,Airbus A320 final assembly line MoU signed,Economic win-win cooperation,positive,-0.5868466217599273,1,1.3645398697399391
v1,GDELT,France,2005-12-01,Airbus A320 final assembly line MoU signed,Economic win-win cooperation,positive,-0.5868466217599273,3,1.5880804506038455
v1,GDELT,France,2005-12-01,Airbus A320 final assembly line MoU signed,Economic win-win cooperation,positive,-0.5868466217599273,6,2.8844872535533526
v1,GDELT,France,2005-12-01,Airbus A320 final assembly line MoU signed,Economic win-win cooperation,positive,-0.5868466217599273,12,0.5611673205792529
v1,GDELT,France,2006-10-01,Mega deals on aviation railways and nuclear power signed,Economic win-win cooperation,positive,0.3924882897597967,0,0.39935271628178287
v1,GDELT,France,2006-10-01,Mega deals on aviation railways and nuclear power signed,Economic win-win cooperation,positive,0.3924882897597967,1,0.10214346840224342
v1,GDELT,France,2006-10-01,Mega deals on aviation railways and nuclear power signed,Economic win-win cooperation,positive,0.3924882897597967,3,-0.2764433747342766
v1,GDELT,France,2006-10-01,Mega deals on aviation railways and nuclear power signed,Economic win-win cooperation,positive,0.3924882897597967,6,-0.33964829936016017
v1,GDELT,France,2006-10-01,Mega deals on aviation railways and nuclear power signed,Economic win-win cooperation,positive,0.3924882897597967,12,-0.32811151400143446
v1,GDELT,France,2008-04-01,Olympic torch relay disrupted in Paris,Diplomatic protest / friction,negative,0.027028727618126507,0,-1.813049919814627
v1,GDELT,France,2008-04-01,Olympic torch relay disrupted in Paris,Diplomatic protest / friction,negative,0.027028727618126507,1,1.125489609904179
v1,GDELT,France,2008-04-01,Olympic torch relay disrupted in Paris,Diplomatic protest / friction,negative,0.027028727618126507,3,1.0716501386476016
v1,GDELT,France,2008-04-01,Olympic torch relay disrupted in Paris,Diplomatic protest / friction,negative,0.027028727618126507,6,0.5359455373968128
v1,GDELT,France,2008-04-01,Olympic torch relay disrupted in Paris,Diplomatic protest / friction,negative,0.027028727618126507,12,-0.1007395144888085
v1,GDELT,France,2008-12-01,Sarkozy meets Dalai Lama in Poland,Diplomatic protest / friction,negative,-0.7953808330764343,0,-1.56193133997964
v1,GDELT,France,2008-12-01,Sarkozy meets Dalai Lama in Poland,Diplomatic protest / friction,negative,-0.7953808330764343,1,-0.6211857320682403
v1,GDELT,France,2008-12-01,Sarkozy meets Dalai Lama in Poland,Diplomatic protest / friction,negative,-0.7953808330764343,3,-0.907949586525755
v1,GDELT,France,2008-12-01,Sarkozy meets Dalai Lama in Poland,Diplomatic protest / friction,negative,-0.7953808330764343,6,0.7891124086676006
v1,GDELT,France,2008-12-01,Sarkozy meets Dalai Lama in Poland,Diplomatic protest / friction,negative,-0.7953808330764343,12,1.0048373900203502
v1,GDELT,France,2009-04-01,China-France joint communique restores ties,Strategic partnership upgrade,positive,-1.6044569961456983,0,1.5307462092750164
v1,GDELT,France,2009-04-01,China-France joint communique restores ties,Strategic partnership upgrade,positive,-1.6044569961456983,1,1.9719942603893381
v1,GDELT,France,2009-04-01,China-France joint communique restores ties,Strategic partnership upgrade,positive,-1.6044569961456983,3,0.2781424983656109
v1,GDELT,France,2009-04-01,China-France joint communique restores ties,Strategic partnership upgrade,positive,-1.6044569961456983,6,2.045898356747332
v1,GDELT,France,2009-04-01,China-France joint communique restores ties,Strategic partnership upgrade,positive,-1.6044569961456983,12,2.0928432606527716
v1,GDELT,France,2014-03-01,Airbus cooperation agreements and aircraft orders,Economic win-win cooperation,positive,1.2736118991751184,0,0.22091963666155978
v1,GDELT,France,2014-03-01,Airbus cooperation agreements and aircraft orders,Economic win-win cooperation,positive,1.2736118991751184,1,0.16068277706298417
v1,GDELT,France,2014-03-01,Airbus cooperation agreements and aircraft orders,Economic win-win cooperation,positive,1.2736118991751184,3,-0.5440455163667168
v1,GDELT,France,2014-03-01,Airbus cooperation agreements and aircraft orders,Economic win-win cooperation,positive,1.2736118991751184,6,-0.1265447264706847
v1,GDELT,France,2014-03-01,Airbus cooperation agreements and aircraft orders,Economic win-win cooperation,positive,1.2736118991751184,12,-0.15278482503824997
v1,GDELT,France,2015-03-01,France applies to join AIIB as founding member,Economic win-win cooperation,positive,0.37746397263065035,0,0.7433631015062181
v1,GDELT,France,2015-03-01,France applies to join AIIB as founding member,Economic win-win cooperation,positive,0.37746397263065035,1,1.1026620908432236
v1,GDELT,France,2015-03-01,France applies to join AIIB as founding member,Economic win-win cooperation,positive,0.37746397263065035,3,0.7353715732593455
v1,GDELT,France,2015-03-01,France applies to join AIIB as founding member,Economic win-win cooperation,positive,0.37746397263065035,6,0.7616760931720576
v1,GDELT,France,2015-03-01,France applies to join AIIB as founding member,Economic win-win cooperation,positive,0.37746397263065035,12,-0.4851332862846767
v1,GDELT,France,2015-06-01,China-France joint statement on third-party market cooperation,Economic win-win cooperation,positive,1.2103123842743202,0,-0.0974768383843243
v1,GDELT,France,2015-06-01,China-France joint statement on third-party market cooperation,Economic win-win cooperation,positive,1.2103123842743202,1,0.7147899174310701
v1,GDELT,France,2015-06-01,China-France joint statement on third-party market cooperation,Economic win-win cooperation,positive,1.2103123842743202,3,-0.0711723184716122
v1,GDELT,France,2015-06-01,China-France joint statement on third-party market cooperation,Economic win-win cooperation,positive,1.2103123842743202,6,-1.7187886477986616
v1,GDELT,France,2015-06-01,China-France joint statement on third-party market cooperation,Economic win-win cooperation,positive,1.2103123842743202,12,-2.4299311765540295
v1,GDELT,France,2019-11-01,China issues 4 billion euro sovereign bonds in Paris,Economic win-win cooperation,positive,0.7973945739961635,0,-0.3394221991116489
v1,GDELT,France,2019-11-01,China issues 4 billion euro sovereign bonds in Paris,Economic win-win cooperation,positive,0.7973945739961635,1,-0.7306330683175024
v1,GDELT,Germany,2004-05-01,Partnership with Global Responsibility established,Strategic partnership upgrade,positive,0.3065073943244514,0,0.305450513543547
v1,GDELT,Germany,2004-05-01,Partnership with Global Responsibility established,Strategic partnership upgrade,positive,0.3065073943244514,1,-2.0041835719575842
v1,GDELT,Germany,2004-05-01,Partnership with Global Responsibility established,Strategic partnership upgrade,positive,0.3065073943244514,3,-2.5303161603343662
v1,GDELT,Germany,2004-05-01,Partnership with Global Responsibility established,Strategic partnership upgrade,positive,0.3065073943244514,6,0.592645031076245
v1,GDELT,Germany,2004-05-01,Partnership with Global Responsibility established,Strategic partnership upgrade,positive,0.3065073943244514,12,-2.3869408127586365
v1,GDELT,Germany,2010-07-01,Joint communiqué on advancing strategic partnership,Strategic partnership upgrade,positive,0.27615233233042724,0,-0.48413807511227624
v1,GDELT,Germany,2010-07-01,Joint communiqué on advancing strategic partnership,Strategic partnership upgrade,positive,0.27615233233042724,1,-0.4973547819168019
v1,GDELT,Germany,2010-07-01,Joint communiqué on advancing strategic partnership,Strategic partnership upgrade,positive,0.27615233233042724,3,0.4643935140053196
v1,GDELT,Germany,2010-07-01,Joint communiqué on advancing strategic partnership,Strategic partnership upgrade,positive,0.27615233233042724,6,-1.4162443374974139
v1,GDELT,Germany,2010-07-01,Joint communiqué on advancing strategic partnership,Strategic partnership upgrade,positive,0.27615233233042724,12,-0.47235331768367
v1,GDELT,Germany,2014-03-01,Comprehensive strategic partnership established,Strategic partnership upgrade,positive,0.7403710735278708,0,-0.24556311291682437
v1,GDELT,Germany,2014-03-01,Comprehensive strategic partnership established,Strategic partnership upgrade,positive,0.7403710735278708,1,0.5784689255970776
v1,GDELT,Germany,2014-03-01,Comprehensive strategic partnership established,Strategic partnership upgrade,positive,0.7403710735278708,3,-0.2886055724687254
v1,GDELT,Germany,2014-03-01,Comprehensive strategic partnership established,Strategic partnership upgrade,positive,0.7403710735278708,6,-0.7695529566103757
v1,GDELT,Germany,2014-03-01,Comprehensive strategic partnership established,Strategic partnership upgrade,positive,0.7403710735278708,12,1.0359230544514817
v1,GDELT,Germany,2015-03-01,Germany applies to join AIIB as founding member,Economic win-win cooperation,positive,0.9638894407782449,0,0.8124046872011076
v1,GDELT,Germany,2015-03-01,Germany applies to join AIIB as founding member,Economic win-win cooperation,positive,0.9638894407782449,1,-1.0678033870969994e-4
v1,GDELT,Germany,2015-03-01,Germany applies to join AIIB as founding member,Economic win-win cooperation,positive,0.9638894407782449,3,-0.6308861564515544
v1,GDELT,Germany,2015-03-01,Germany applies to join AIIB as founding member,Economic win-win cooperation,positive,0.9638894407782449,6,-0.521078944078458
v1,GDELT,Germany,2015-03-01,Germany applies to join AIIB as founding member,Economic win-win cooperation,positive,0.9638894407782449,12,-0.9724049949909263
v1,GDELT,Germany,2016-08-01,Midea acquires Kuka amid technology concerns,Economic sanction / tariff barrier,negative,-0.6240710635972625,0,-1.0074218764431273
v1,GDELT,Germany,2016-08-01,Midea acquires Kuka amid technology concerns,Economic sanction / tariff barrier,negative,-0.6240710635972625,1,0.9312884358905293
v1,GDELT,Germany,2016-08-01,Midea acquires Kuka amid technology concerns,Economic sanction / tariff barrier,negative,-0.6240710635972625,3,-0.09830526464005973
v1,GDELT,Germany,2016-08-01,Midea acquires Kuka amid technology concerns,Economic sanction / tariff barrier,negative,-0.6240710635972625,6,0.9603037338490408
v1,GDELT,Germany,2016-08-01,Midea acquires Kuka amid technology concerns,Economic sanction / tariff barrier,negative,-0.6240710635972625,12,-0.7635917944230396
v1,GDELT,Germany,2018-10-01,BMW to raise stake in BMW Brilliance Automotive JV to 75%,Economic win-win cooperation,positive,0.845422707803134,0,-1.0144865060661563
v1,GDELT,Germany,2018-10-01,BMW to raise stake in BMW Brilliance Automotive JV to 75%,Economic win-win cooperation,positive,0.845422707803134,1,-0.20233585450586522
v1,GDELT,Germany,2018-10-01,BMW to raise stake in BMW Brilliance Automotive JV to 75%,Economic win-win cooperation,positive,0.845422707803134,3,-1.170171801289738
v1,GDELT,Germany,2018-10-01,BMW to raise stake in BMW Brilliance Automotive JV to 75%,Economic win-win cooperation,positive,0.845422707803134,6,-0.7534218557833601
v1,GDELT,Germany,2018-10-01,BMW to raise stake in BMW Brilliance Automotive JV to 75%,Economic win-win cooperation,positive,0.845422707803134,12,-0.8701138145584381
v1,GDELT,India,2003-06-01,India-China Declaration on Principles for Relations and Comprehensive Cooperation,Strategic partnership upgrade,positive,-0.4700337998530115,0,1.462503494928697
v1,GDELT,India,2003-06-01,India-China Declaration on Principles for Relations and Comprehensive Cooperation,Strategic partnership upgrade,positive,-0.4700337998530115,1,0.6024659743511124
v1,GDELT,India,2003-06-01,India-China Declaration on Principles for Relations and Comprehensive Cooperation,Strategic partnership upgrade,positive,-0.4700337998530115,3,0.592156590877246
v1,GDELT,India,2003-06-01,India-China Declaration on Principles for Relations and Comprehensive Cooperation,Strategic partnership upgrade,positive,-0.4700337998530115,6,0.9690315683099642
v1,GDELT,India,2003-06-01,India-China Declaration on Principles for Relations and Comprehensive Cooperation,Strategic partnership upgrade,positive,-0.4700337998530115,12,0.26498786936798874
v1,GDELT,India,2005-04-01,India-China Strategic Partnership and Boundary Political Parameters Agreement,Strategic partnership upgrade,positive,0.9824334713240773,0,0.7803934299770231
v1,GDELT,India,2005-04-01,India-China Strategic Partnership and Boundary Political Parameters Agreement,Strategic partnership upgrade,positive,0.9824334713240773,1,1.5344283289833278
v1,GDELT,India,2005-04-01,India-China Strategic Partnership and Boundary Political Parameters Agreement,Strategic partnership upgrade,positive,0.9824334713240773,3,-0.49981652017645173
v1,GDELT,India,2005-04-01,India-China Strategic Partnership and Boundary Political Parameters Agreement,Strategic partnership upgrade,positive,0.9824334713240773,6,0.0712717500084562
v1,GDELT,India,2005-04-01,India-China Strategic Partnership and Boundary Political Parameters Agreement,Strategic partnership upgrade,positive,0.9824334713240773,12,0.6090347731000371
v1,GDELT,India,2006-05-01,India-China defence ministers MOU,Military / security cooperation,positive,1.1178455145887771,0,-0.8101299140757372
v1,GDELT,India,2006-05-01,India-China defence ministers MOU,Military / security cooperation,positive,1.1178455145887771,1,-1.3543849581947902
v1,GDELT,India,2006-05-01,India-China defence ministers MOU,Military / security cooperation,positive,1.1178455145887771,3,0.3510468594397831
v1,GDELT,India,2006-05-01,India-China defence ministers MOU,Military / security cooperation,positive,1.1178455145887771,6,-0.35906871250442984
v1,GDELT,India,2006-05-01,India-China defence ministers MOU,Military / security cooperation,positive,1.1178455145887771,12,-1.2539930571383564
v1,GDELT,India,2007-12-01,China-India Hand-in-Hand 2007 joint anti-terror military training,Military / security cooperation,positive,0.6833738991831155,0,-0.630801870338991
v1,GDELT,India,2007-12-01,China-India Hand-in-Hand 2007 joint anti-terror military training,Military / security cooperation,positive,0.6833738991831155,1,0.5418635476099536
v1,GDELT,India,2007-12-01,China-India Hand-in-Hand 2007 joint anti-terror military training,Military / security cooperation,positive,0.6833738991831155,3,-1.5936339332882499
v1,GDELT,India,2007-12-01,China-India Hand-in-Hand 2007 joint anti-terror military training,Military / security cooperation,positive,0.6833738991831155,6,-0.7290823410839673
v1,GDELT,India,2007-12-01,China-India Hand-in-Hand 2007 joint anti-terror military training,Military / security cooperation,positive,0.6833738991831155,12,-1.1182215901574324
v1,GDELT,India,2013-04-01,Depsang Standoff (Daulat Beg Oldi incursion),Sovereignty dispute,negative,0.32461431409764757,0,0.27345959989600693
v1,GDELT,India,2013-04-01,Depsang Standoff (Daulat Beg Oldi incursion),Sovereignty dispute,negative,0.32461431409764757,1,-0.045320183289473015
v1,GDELT,India,2013-04-01,Depsang Standoff (Daulat Beg Oldi incursion),Sovereignty dispute,negative,0.32461431409764757,3,-0.7986076638905226
v1,GDELT,India,2013-04-01,Depsang Standoff (Daulat Beg Oldi incursion),Sovereignty dispute,negative,0.32461431409764757,6,0.5105389704679455
v1,GDELT,India,2013-04-01,Depsang Standoff (Daulat Beg Oldi incursion),Sovereignty dispute,negative,0.32461431409764757,12,-0.8844164253110023
v1,GDELT,India,2014-09-01,Chumar-Demchok Standoff during Xi visit,Sovereignty dispute,negative,-0.014462904373159627,0,1.0308587000491092
v1,GDELT,India,2014-09-01,Chumar-Demchok Standoff during Xi visit,Sovereignty dispute,negative,-0.014462904373159627,1,-0.2385290847260067
v1,GDELT,India,2014-09-01,Chumar-Demchok Standoff during Xi visit,Sovereignty dispute,negative,-0.014462904373159627,3,0.37386701746531287
v1,GDELT,India,2014-09-01,Chumar-Demchok Standoff during Xi visit,Sovereignty dispute,negative,-0.014462904373159627,6,-0.0807930129812714
v1,GDELT,India,2014-09-01,Chumar-Demchok Standoff during Xi visit,Sovereignty dispute,negative,-0.014462904373159627,12,-0.09943238308321685
v1,GDELT,India,2017-06-01,Doklam Standoff,Sovereignty dispute,negative,-0.4286835404650274,0,-0.3992131229365054
v1,GDELT,India,2017-06-01,Doklam Standoff,Sovereignty dispute,negative,-0.4286835404650274,1,-0.7857153868346489
v1,GDELT,India,2017-06-01,Doklam Standoff,Sovereignty dispute,negative,-0.4286835404650274,3,-0.14378375159098716
v1,GDELT,India,2017-06-01,Doklam Standoff,Sovereignty dispute,negative,-0.4286835404650274,6,0.4805099703896232
v1,GDELT,India,2017-06-01,Doklam Standoff,Sovereignty dispute,negative,-0.4286835404650274,12,0.5097526118451579
v1,GDELT,India,2017-08-01,Doklam Standoff Disengagement,Military / security cooperation,positive,-0.8394293069153045,0,-0.1995857313994922
v1,GDELT,India,2017-08-01,Doklam Standoff Disengagement,Military / security cooperation,positive,-0.8394293069153045,1,0.26696201485928994
v1,GDELT,India,2017-08-01,Doklam Standoff Disengagement,Military / security cooperation,positive,-0.8394293069153045,3,0.8823793032011573
v1,GDELT,India,2017-08-01,Doklam Standoff Disengagement,Military / security cooperation,positive,-0.8394293069153045,6,0.27414012659787923
v1,GDELT,India,2017-08-01,Doklam Standoff Disengagement,Military / security cooperation,positive,-0.8394293069153045,12,1.3051922913547847
v1,GDELT,India,2019-08-01,India revokes Article 370 in Kashmir; China expresses concern,Sovereignty dispute,negative,-0.35277894119957376,0,0.2932848032700962
v1,GDELT,India,2019-08-01,India revokes Article 370 in Kashmir; China expresses concern,Sovereignty dispute,negative,-0.35277894119957376,1,0.1698195716995212
v1,GDELT,India,2019-08-01,India revokes Article 370 in Kashmir; China expresses concern,Sovereignty dispute,negative,-0.35277894119957376,3,0.40711237400000194
v1,GDELT,Indonesia,2005-04-01,Strategic Partnership,Strategic partnership upgrade,positive,0.6189248746354645,0,0.13222968226231213
v1,GDELT,Indonesia,2005-04-01,Strategic Partnership,Strategic partnership upgrade,positive,0.6189248746354645,1,0.7349835260556719
v1,GDELT,Indonesia,2005-04-01,Strategic Partnership,Strategic partnership upgrade,positive,0.6189248746354645,3,0.7699437344232642
v1,GDELT,Indonesia,2005-04-01,Strategic Partnership,Strategic partnership upgrade,positive,0.6189248746354645,6,0.24681165900266955
v1,GDELT,Indonesia,2005-04-01,Strategic Partnership,Strategic partnership upgrade,positive,0.6189248746354645,12,0.43328214941007626
v1,GDELT,Indonesia,2009-06-01,Indonesia detains 75 Chinese fishermen,Detention / judicial dispute,negative,0.730197207240578,0,-0.07222187601695829
v1,GDELT,Indonesia,2009-06-01,Indonesia detains 75 Chinese fishermen,Detention / judicial dispute,negative,0.730197207240578,1,-1.534721636992067
v1,GDELT,Indonesia,2009-06-01,Indonesia detains 75 Chinese fishermen,Detention / judicial dispute,negative,0.730197207240578,3,0.3657254112076871
v1,GDELT,Indonesia,2009-06-01,Indonesia detains 75 Chinese fishermen,Detention / judicial dispute,negative,0.730197207240578,6,-0.5334742060840674
v1,GDELT,Indonesia,2009-06-01,Indonesia detains 75 Chinese fishermen,Detention / judicial dispute,negative,0.730197207240578,12,1.157334331419171
v1,GDELT,Indonesia,2013-10-01,China-Indonesia strategic partnership,Strategic partnership upgrade,positive,-0.07230480515272576,0,0.4831673999454161
v1,GDELT,Indonesia,2013-10-01,China-Indonesia strategic partnership,Strategic partnership upgrade,positive,-0.07230480515272576,1,0.001029714495020706
v1,GDELT,Indonesia,2013-10-01,China-Indonesia strategic partnership,Strategic partnership upgrade,positive,-0.07230480515272576,3,0.9964377870575846
v1,GDELT,Indonesia,2013-10-01,China-Indonesia strategic partnership,Strategic partnership upgrade,positive,-0.07230480515272576,6,-0.9373873640979602
v1,GDELT,Indonesia,2013-10-01,China-Indonesia strategic partnership,Strategic partnership upgrade,positive,-0.07230480515272576,12,-0.6687643144663742
v1,GDELT,Indonesia,2013-10-01,Maritime Silk Road,Economic win-win cooperation,positive,-0.07230480515272576,0,0.4831673999454161
v1,GDELT,Indonesia,2013-10-01,Maritime Silk Road,Economic win-win cooperation,positive,-0.07230480515272576,1,0.001029714495020706
v1,GDELT,Indonesia,2013-10-01,Maritime Silk Road,Economic win-win cooperation,positive,-0.07230480515272576,3,0.9964377870575846
v1,GDELT,Indonesia,2013-10-01,Maritime Silk Road,Economic win-win cooperation,positive,-0.07230480515272576,6,-0.9373873640979602
v1,GDELT,Indonesia,2013-10-01,Maritime Silk Road,Economic win-win cooperation,positive,-0.07230480515272576,12,-0.6687643144663742
v1,GDELT,Indonesia,2014-11-01,Indonesia signs MoU to join AIIB as prospective founding member,Economic win-win cooperation,positive,-0.45332396235089206,0,0.9977579622002049
v1,GDELT,Indonesia,2014-11-01,Indonesia signs MoU to join AIIB as prospective founding member,Economic win-win cooperation,positive,-0.45332396235089206,1,-0.17275441950830844
v1,GDELT,Indonesia,2014-11-01,Indonesia signs MoU to join AIIB as prospective founding member,Economic win-win cooperation,positive,-0.45332396235089206,3,-0.5442771091149967
